timestamp,venue,instant_dBA,LAeq_10s,LAeq_6min,light,projected_6min,timeToLimit_s,peakC_dB,violation,overload,yellow_limit,red_limit
2026-06-04T21:52:35.350-04:00,Memorial Hall,83.8,83.1,81.9,green,82.1,,93.53,0,0,90,95
2026-06-04T21:52:36.361-04:00,Memorial Hall,86.8,83.4,82.0,green,82.2,,96.5,0,0,90,95
2026-06-04T21:52:37.372-04:00,Memorial Hall,86.1,83.6,82.1,green,82.4,,96.55,0,0,90,95
2026-06-04T21:52:38.382-04:00,Memorial Hall,81.1,84.0,82.3,green,82.6,,91.61,0,0,90,95
2026-06-04T21:52:39.392-04:00,Memorial Hall,82.5,84.3,82.4,green,82.8,,97.56,0,0,90,95
2026-06-04T21:52:40.403-04:00,Memorial Hall,85.7,84.7,82.6,green,83.0,,94.87,0,0,90,95
2026-06-04T21:52:41.413-04:00,Memorial Hall,86.2,84.8,82.7,green,83.1,,97.48,0,0,90,95
2026-06-04T21:52:42.424-04:00,Memorial Hall,84.9,85.0,82.8,green,83.2,,94.51,0,0,90,95
2026-06-04T21:52:43.435-04:00,Memorial Hall,87.5,85.5,83.0,green,83.5,,100.62,0,0,90,95
2026-06-04T21:52:44.447-04:00,Memorial Hall,88.2,85.8,83.2,green,83.7,,100.61,0,0,90,95
2026-06-04T21:52:45.457-04:00,Memorial Hall,82.9,86.1,83.3,green,83.9,,95.26,0,0,90,95
2026-06-04T21:52:46.467-04:00,Memorial Hall,88.8,86.4,83.5,green,84.1,,103.57,0,0,90,95
2026-06-04T21:52:47.479-04:00,Memorial Hall,88.8,86.6,83.6,green,84.3,,102.4,0,0,90,95
2026-06-04T21:52:48.490-04:00,Memorial Hall,87.8,86.8,83.8,green,84.5,,102.99,0,0,90,95
2026-06-04T21:52:49.501-04:00,Memorial Hall,86.5,87.0,83.9,green,84.6,,95.77,0,0,90,95
2026-06-04T21:52:50.512-04:00,Memorial Hall,87.7,87.2,84.1,green,84.8,,102.2,0,0,90,95
2026-06-04T21:52:51.524-04:00,Memorial Hall,90.1,87.6,84.3,green,85.1,,101.08,0,0,90,95
2026-06-04T21:52:52.536-04:00,Memorial Hall,87.6,87.8,84.4,green,85.2,,100.18,0,0,90,95
2026-06-04T21:52:53.550-04:00,Memorial Hall,86.7,87.9,84.6,green,85.3,,96.67,0,0,90,95
2026-06-04T21:52:54.561-04:00,Memorial Hall,90.1,88.1,84.7,green,85.5,,105.69,0,0,90,95
2026-06-04T21:52:55.573-04:00,Memorial Hall,89.7,88.2,84.9,green,85.6,,103.59,0,0,90,95
2026-06-04T21:52:56.582-04:00,Memorial Hall,92.4,88.5,85.0,green,85.8,,107.26,0,0,90,95
2026-06-04T21:52:57.591-04:00,Memorial Hall,86.9,88.6,85.1,green,85.9,,99.59,0,0,90,95
2026-06-04T21:52:58.602-04:00,Memorial Hall,89.4,88.7,85.3,green,86.1,,105.02,0,0,90,95
2026-06-04T21:52:59.612-04:00,Memorial Hall,91.7,88.9,85.4,green,86.2,,103.43,0,0,90,95
2026-06-04T21:53:00.622-04:00,Memorial Hall,91.1,89.1,85.5,green,86.4,,107.18,0,0,90,95
2026-06-04T21:53:01.630-04:00,Memorial Hall,88.8,89.1,85.6,green,86.4,,103.2,0,0,90,95
2026-06-04T21:53:02.640-04:00,Memorial Hall,90.7,89.2,85.7,green,86.5,,103.77,0,0,90,95
2026-06-04T21:53:03.652-04:00,Memorial Hall,88.7,89.3,85.8,green,86.6,,102.86,0,0,90,95
2026-06-04T21:53:04.663-04:00,Memorial Hall,88.5,89.3,85.9,green,86.7,,100.0,0,0,90,95
2026-06-04T21:53:05.675-04:00,Memorial Hall,88.0,89.3,86.0,green,86.7,,99.71,0,0,90,95
2026-06-04T21:53:06.686-04:00,Memorial Hall,88.2,89.1,86.0,green,86.7,,100.08,0,0,90,95
2026-06-04T21:53:07.697-04:00,Memorial Hall,85.0,89.1,86.1,green,86.8,,101.06,0,0,90,95
2026-06-04T21:53:08.708-04:00,Memorial Hall,89.5,89.2,86.2,green,86.8,,103.28,0,0,90,95
2026-06-04T21:53:09.719-04:00,Memorial Hall,89.9,89.2,86.2,green,86.9,,103.22,0,0,90,95
2026-06-04T21:53:10.731-04:00,Memorial Hall,88.5,89.1,86.3,green,86.9,,104.39,0,0,90,95
2026-06-04T21:53:11.741-04:00,Memorial Hall,90.0,89.0,86.3,green,86.9,,100.98,0,0,90,95
2026-06-04T21:53:12.752-04:00,Memorial Hall,86.8,88.8,86.3,green,86.9,,97.75,0,0,90,95
2026-06-04T21:53:13.762-04:00,Memorial Hall,87.3,88.6,86.4,green,86.8,,102.51,0,0,90,95
2026-06-04T21:53:14.774-04:00,Memorial Hall,87.4,88.3,86.4,green,86.8,,101.96,0,0,90,95
2026-06-04T21:53:15.784-04:00,Memorial Hall,88.5,88.2,86.4,green,86.7,,100.99,0,0,90,95
2026-06-04T21:53:16.795-04:00,Memorial Hall,83.0,88.1,86.4,green,86.7,,93.81,0,0,90,95
2026-06-04T21:53:17.805-04:00,Memorial Hall,90.1,88.0,86.4,green,86.7,,104.3,0,0,90,95
2026-06-04T21:53:18.816-04:00,Memorial Hall,86.5,87.6,86.4,green,86.6,,96.38,0,0,90,95
2026-06-04T21:53:19.827-04:00,Memorial Hall,87.7,87.3,86.4,green,86.6,,102.51,0,0,90,95
2026-06-04T21:53:20.838-04:00,Memorial Hall,86.4,86.9,86.4,green,86.5,,99.89,0,0,90,95
2026-06-04T21:53:21.850-04:00,Memorial Hall,85.5,86.6,86.4,green,86.4,,98.67,0,0,90,95
2026-06-04T21:53:22.861-04:00,Memorial Hall,87.6,86.6,86.4,green,86.4,,103.01,0,0,90,95
2026-06-04T21:53:23.870-04:00,Memorial Hall,84.7,86.3,86.4,green,86.4,,96.17,0,0,90,95
2026-06-04T21:53:24.881-04:00,Memorial Hall,83.0,86.2,86.4,green,86.3,,93.65,0,0,90,95
2026-06-04T21:53:25.892-04:00,Memorial Hall,84.4,86.1,86.3,green,86.3,,94.64,0,0,90,95
2026-06-04T21:53:26.902-04:00,Memorial Hall,88.5,86.0,86.3,green,86.3,,103.34,0,0,90,95
2026-06-04T21:53:27.912-04:00,Memorial Hall,84.0,85.7,86.3,green,86.2,,94.17,0,0,90,95
2026-06-04T21:53:28.923-04:00,Memorial Hall,82.9,85.6,86.3,green,86.2,,98.3,0,0,90,95
2026-06-04T21:53:29.932-04:00,Memorial Hall,83.3,85.4,86.3,green,86.2,,93.37,0,0,90,95
2026-06-04T21:53:30.944-04:00,Memorial Hall,83.2,85.3,86.3,green,86.1,,96.14,0,0,90,95
2026-06-04T21:53:31.952-04:00,Memorial Hall,81.3,85.1,86.2,green,86.1,,91.81,0,0,90,95
2026-06-04T21:53:32.965-04:00,Memorial Hall,85.0,84.8,86.2,green,86.0,,99.34,0,0,90,95
2026-06-04T21:53:33.975-04:00,Memorial Hall,82.5,84.6,86.2,green,86.0,,91.92,0,0,90,95
2026-06-04T21:53:34.985-04:00,Memorial Hall,83.3,84.4,86.2,green,85.9,,97.88,0,0,90,95
2026-06-04T21:53:35.996-04:00,Memorial Hall,86.0,84.5,86.2,green,85.9,,97.47,0,0,90,95
2026-06-04T21:53:37.008-04:00,Memorial Hall,85.3,84.4,86.2,green,85.9,,100.69,0,0,90,95
2026-06-04T21:53:38.019-04:00,Memorial Hall,81.6,84.3,86.1,green,85.9,,93.0,0,0,90,95
2026-06-04T21:53:39.029-04:00,Memorial Hall,86.2,84.1,86.1,green,85.8,,96.88,0,0,90,95
2026-06-04T21:53:40.040-04:00,Memorial Hall,81.8,84.1,86.1,green,85.8,,96.56,0,0,90,95
2026-06-04T21:53:41.052-04:00,Memorial Hall,81.5,84.2,86.1,green,85.8,,95.71,0,0,90,95
2026-06-04T21:53:42.064-04:00,Memorial Hall,84.5,84.2,86.1,green,85.8,,100.07,0,0,90,95
2026-06-04T21:53:43.076-04:00,Memorial Hall,84.6,84.3,86.1,green,85.8,,97.12,0,0,90,95
2026-06-04T21:53:44.087-04:00,Memorial Hall,82.3,84.4,86.0,green,85.8,,96.11,0,0,90,95
2026-06-04T21:53:45.099-04:00,Memorial Hall,86.5,84.6,86.0,green,85.8,,98.66,0,0,90,95
2026-06-04T21:53:46.111-04:00,Memorial Hall,83.3,84.7,86.0,green,85.9,,96.66,0,0,90,95
2026-06-04T21:53:47.123-04:00,Memorial Hall,88.0,84.8,86.0,green,85.9,,101.6,0,0,90,95
2026-06-04T21:53:48.133-04:00,Memorial Hall,86.9,85.3,86.1,green,85.9,,100.51,0,0,90,95
2026-06-04T21:53:49.143-04:00,Memorial Hall,83.3,85.6,86.1,green,86.0,,92.29,0,0,90,95
2026-06-04T21:53:50.154-04:00,Memorial Hall,83.1,85.8,86.1,green,86.0,,93.69,0,0,90,95
2026-06-04T21:53:51.166-04:00,Memorial Hall,89.2,86.2,86.1,green,86.1,,101.85,0,0,90,95
2026-06-04T21:53:52.176-04:00,Memorial Hall,89.4,86.6,86.1,green,86.2,,103.84,0,0,90,95
2026-06-04T21:53:53.188-04:00,Memorial Hall,87.4,86.7,86.1,green,86.2,,101.66,0,0,90,95
2026-06-04T21:53:54.200-04:00,Memorial Hall,85.9,87.0,86.1,green,86.3,,98.08,0,0,90,95
2026-06-04T21:53:55.213-04:00,Memorial Hall,86.7,87.3,86.2,green,86.4,,100.71,0,0,90,95
2026-06-04T21:53:56.223-04:00,Memorial Hall,90.2,87.5,86.2,green,86.4,,101.92,0,0,90,95
2026-06-04T21:53:57.235-04:00,Memorial Hall,90.0,87.8,86.2,green,86.5,,103.31,0,0,90,95
2026-06-04T21:53:58.247-04:00,Memorial Hall,90.1,87.9,86.2,green,86.6,,99.22,0,0,90,95
2026-06-04T21:53:59.260-04:00,Memorial Hall,86.3,88.1,86.3,green,86.7,,98.72,0,0,90,95
2026-06-04T21:54:00.271-04:00,Memorial Hall,90.3,88.4,86.3,green,86.8,,105.06,0,0,90,95
2026-06-04T21:54:01.284-04:00,Memorial Hall,89.5,88.9,86.4,green,86.9,,102.17,0,0,90,95
2026-06-04T21:54:02.295-04:00,Memorial Hall,89.3,89.2,86.5,green,87.1,,98.27,0,0,90,95
2026-06-04T21:54:03.307-04:00,Memorial Hall,93.5,89.6,86.6,green,87.2,,105.99,0,0,90,95
2026-06-04T21:54:04.318-04:00,Memorial Hall,88.4,89.8,86.6,green,87.3,,101.8,0,0,90,95
2026-06-04T21:54:05.329-04:00,Memorial Hall,91.6,90.3,86.7,green,87.5,,105.39,0,0,90,95
2026-06-04T21:54:06.339-04:00,Memorial Hall,89.5,90.5,86.8,green,87.7,,99.14,0,0,90,95
2026-06-04T21:54:07.351-04:00,Memorial Hall,92.0,90.7,86.8,green,87.7,,105.1,0,0,90,95
2026-06-04T21:54:08.362-04:00,Memorial Hall,92.5,91.0,86.9,green,87.9,,106.96,0,0,90,95
2026-06-04T21:54:09.375-04:00,Memorial Hall,92.2,91.4,87.0,green,88.1,,101.46,0,0,90,95
2026-06-04T21:54:10.386-04:00,Memorial Hall,89.6,91.8,87.1,green,88.3,,102.62,0,0,90,95
2026-06-04T21:54:11.395-04:00,Memorial Hall,92.8,92.0,87.2,green,88.5,,101.99,0,0,90,95
2026-06-04T21:54:12.406-04:00,Memorial Hall,93.4,92.2,87.3,green,88.6,,104.22,0,0,90,95
2026-06-04T21:54:13.416-04:00,Memorial Hall,93.9,92.4,87.4,green,88.7,,107.56,0,0,90,95
2026-06-04T21:54:14.426-04:00,Memorial Hall,95.2,92.6,87.5,green,88.9,,109.0,0,0,90,95
2026-06-04T21:54:15.437-04:00,Memorial Hall,92.1,92.7,87.6,green,89.0,,103.43,0,0,90,95
2026-06-04T21:54:16.447-04:00,Memorial Hall,91.5,93.1,87.7,green,89.2,,102.41,0,0,90,95
2026-06-04T21:54:17.460-04:00,Memorial Hall,93.1,93.4,87.8,green,89.4,,105.28,0,0,90,95
2026-06-04T21:54:18.471-04:00,Memorial Hall,92.1,93.6,88.0,green,89.6,,103.68,0,0,90,95
2026-06-04T21:54:19.481-04:00,Memorial Hall,89.6,93.7,88.1,green,89.7,,99.28,0,0,90,95
2026-06-04T21:54:20.492-04:00,Memorial Hall,93.8,93.7,88.2,green,89.7,,104.52,0,0,90,95
2026-06-04T21:54:21.504-04:00,Memorial Hall,94.3,93.9,88.3,green,89.9,,109.75,0,0,90,95
2026-06-04T21:54:22.515-04:00,Memorial Hall,92.1,93.9,88.3,green,89.9,,103.61,0,0,90,95
2026-06-04T21:54:23.525-04:00,Memorial Hall,90.6,94.1,88.5,green,90.1,,103.24,0,0,90,95
2026-06-04T21:54:24.537-04:00,Memorial Hall,93.1,94.1,88.5,green,90.1,,107.16,0,0,90,95
2026-06-04T21:54:25.548-04:00,Memorial Hall,93.1,94.3,88.6,green,90.2,,103.79,0,0,90,95
2026-06-04T21:54:26.559-04:00,Memorial Hall,94.6,94.2,88.7,green,90.2,,110.11,0,0,90,95
2026-06-04T21:54:27.569-04:00,Memorial Hall,92.4,94.1,88.7,green,90.2,,105.78,0,0,90,95
2026-06-04T21:54:28.578-04:00,Memorial Hall,92.3,94.2,88.9,green,90.3,,102.95,0,0,90,95
2026-06-04T21:54:29.588-04:00,Memorial Hall,96.9,94.3,88.9,green,90.4,,110.96,0,0,90,95
2026-06-04T21:54:30.597-04:00,Memorial Hall,93.5,94.2,89.0,green,90.4,,105.48,0,0,90,95
2026-06-04T21:54:31.606-04:00,Memorial Hall,92.9,94.0,89.0,green,90.4,,107.31,0,0,90,95
2026-06-04T21:54:32.616-04:00,Memorial Hall,93.5,94.1,89.1,green,90.4,,104.75,0,0,90,95
2026-06-04T21:54:33.625-04:00,Memorial Hall,93.2,94.0,89.2,green,90.4,,106.13,0,0,90,95
2026-06-04T21:54:34.635-04:00,Memorial Hall,95.1,94.2,89.2,green,90.5,,109.32,0,0,90,95
2026-06-04T21:54:35.645-04:00,Memorial Hall,89.5,93.9,89.2,green,90.4,,102.1,0,0,90,95
2026-06-04T21:54:36.654-04:00,Memorial Hall,92.8,93.7,89.3,green,90.4,,106.62,0,0,90,95
2026-06-04T21:54:37.664-04:00,Memorial Hall,89.8,93.7,89.3,green,90.4,,102.36,0,0,90,95
2026-06-04T21:54:38.673-04:00,Memorial Hall,94.2,93.4,89.4,green,90.4,,108.6,0,0,90,95
2026-06-04T21:54:39.683-04:00,Memorial Hall,91.8,93.0,89.4,green,90.2,,101.58,0,0,90,95
2026-06-04T21:54:40.692-04:00,Memorial Hall,90.9,93.0,89.4,green,90.3,,103.39,0,0,90,95
2026-06-04T21:54:41.700-04:00,Memorial Hall,87.0,93.0,89.4,green,90.3,,99.71,0,0,90,95
2026-06-04T21:54:42.711-04:00,Memorial Hall,86.0,92.6,89.4,green,90.1,,98.61,0,0,90,95
2026-06-04T21:54:43.719-04:00,Memorial Hall,92.0,92.2,89.4,green,90.0,,106.32,0,0,90,95
2026-06-04T21:54:44.730-04:00,Memorial Hall,91.4,91.8,89.5,green,90.0,,104.93,0,0,90,95
2026-06-04T21:54:45.740-04:00,Memorial Hall,90.2,91.8,89.5,green,90.0,,102.8,0,0,90,95
2026-06-04T21:54:46.751-04:00,Memorial Hall,90.0,91.5,89.5,green,89.9,,104.75,0,0,90,95
2026-06-04T21:54:47.762-04:00,Memorial Hall,90.3,91.2,89.5,green,89.8,,103.28,0,0,90,95
2026-06-04T21:54:48.773-04:00,Memorial Hall,91.1,91.0,89.5,green,89.8,,106.9,0,0,90,95
2026-06-04T21:54:49.785-04:00,Memorial Hall,91.9,91.0,89.5,green,89.8,,106.65,0,0,90,95
2026-06-04T21:54:50.797-04:00,Memorial Hall,89.9,90.7,89.5,green,89.7,,103.73,0,0,90,95
2026-06-04T21:54:51.806-04:00,Memorial Hall,88.6,90.5,89.5,green,89.7,,99.49,0,0,90,95
2026-06-04T21:54:52.814-04:00,Memorial Hall,89.6,90.4,89.5,green,89.7,,102.55,0,0,90,95
2026-06-04T21:54:53.824-04:00,Memorial Hall,90.3,90.3,89.5,green,89.6,,101.01,0,0,90,95
2026-06-04T21:54:54.834-04:00,Memorial Hall,86.4,90.1,89.5,green,89.6,,100.38,0,0,90,95
2026-06-04T21:54:55.845-04:00,Memorial Hall,87.2,89.9,89.5,green,89.6,,98.24,0,0,90,95
2026-06-04T21:54:56.857-04:00,Memorial Hall,85.3,89.9,89.5,green,89.6,,100.25,0,0,90,95
2026-06-04T21:54:57.869-04:00,Memorial Hall,86.9,89.9,89.5,green,89.6,,98.01,0,0,90,95
2026-06-04T21:54:58.881-04:00,Memorial Hall,86.6,89.7,89.5,green,89.5,,96.38,0,0,90,95
2026-06-04T21:54:59.892-04:00,Memorial Hall,90.0,89.5,89.5,green,89.5,,104.47,0,0,90,95
2026-06-04T21:55:00.904-04:00,Memorial Hall,86.8,89.2,89.5,green,89.4,,97.34,0,0,90,95
2026-06-04T21:55:01.915-04:00,Memorial Hall,88.6,89.2,89.5,green,89.4,,100.93,0,0,90,95
2026-06-04T21:55:02.924-04:00,Memorial Hall,91.3,89.1,89.5,green,89.4,,104.91,0,0,90,95
2026-06-04T21:55:03.936-04:00,Memorial Hall,88.4,89.0,89.5,green,89.4,,101.52,0,0,90,95
2026-06-04T21:55:04.947-04:00,Memorial Hall,90.9,89.1,89.5,green,89.4,,100.34,0,0,90,95
2026-06-04T21:55:05.959-04:00,Memorial Hall,87.3,89.0,89.5,green,89.4,,99.28,0,0,90,95
2026-06-04T21:55:06.970-04:00,Memorial Hall,94.6,89.3,89.5,green,89.4,,103.9,0,0,90,95
2026-06-04T21:55:07.982-04:00,Memorial Hall,93.2,89.4,89.5,green,89.5,,102.89,0,0,90,95
2026-06-04T21:55:08.994-04:00,Memorial Hall,93.2,89.5,89.5,green,89.5,,103.08,0,0,90,95
2026-06-04T21:55:10.005-04:00,Memorial Hall,88.7,89.6,89.5,green,89.5,,102.7,0,0,90,95
2026-06-04T21:55:11.015-04:00,Memorial Hall,93.5,89.9,89.5,green,89.6,,107.72,0,0,90,95
2026-06-04T21:55:12.027-04:00,Memorial Hall,92.8,90.1,89.5,green,89.6,,107.26,0,0,90,95
2026-06-04T21:55:13.038-04:00,Memorial Hall,92.9,90.3,89.5,green,89.7,,104.57,0,0,90,95
2026-06-04T21:55:14.049-04:00,Memorial Hall,93.1,90.9,89.6,green,89.8,,105.89,0,0,90,95
2026-06-04T21:55:15.061-04:00,Memorial Hall,93.9,91.0,89.6,green,89.8,,105.53,0,0,90,95
2026-06-04T21:55:16.073-04:00,Memorial Hall,92.5,91.3,89.6,green,89.9,,107.44,0,0,90,95
2026-06-04T21:55:17.084-04:00,Memorial Hall,93.1,91.5,89.6,green,90.0,,105.79,0,0,90,95
2026-06-04T21:55:18.096-04:00,Memorial Hall,91.5,91.6,89.6,green,90.0,,105.79,0,0,90,95
2026-06-04T21:55:19.108-04:00,Memorial Hall,95.2,92.0,89.7,green,90.1,,106.77,0,0,90,95
2026-06-04T21:55:20.117-04:00,Memorial Hall,92.2,92.2,89.7,green,90.2,,102.61,0,0,90,95
2026-06-04T21:55:21.127-04:00,Memorial Hall,93.3,92.3,89.7,green,90.3,,106.14,0,0,90,95
2026-06-04T21:55:22.138-04:00,Memorial Hall,92.7,92.6,89.7,green,90.4,,105.4,0,0,90,95
2026-06-04T21:55:23.149-04:00,Memorial Hall,91.4,92.9,89.8,green,90.5,,101.9,0,0,90,95
2026-06-04T21:55:24.159-04:00,Memorial Hall,95.9,93.1,89.8,green,90.6,,106.73,0,0,90,95
2026-06-04T21:55:25.171-04:00,Memorial Hall,94.5,93.5,89.9,green,90.7,,103.28,0,0,90,95
2026-06-04T21:55:26.180-04:00,Memorial Hall,95.5,93.9,89.9,green,90.9,,108.69,0,0,90,95
2026-06-04T21:55:27.193-04:00,Memorial Hall,93.1,94.2,90.0,green,91.0,,102.31,0,0,90,95
2026-06-04T21:55:28.203-04:00,Memorial Hall,92.9,94.3,90.0,yellow,91.1,,107.34,0,0,90,95
2026-06-04T21:55:29.214-04:00,Memorial Hall,96.3,94.4,90.1,yellow,91.1,,107.07,0,0,90,95
2026-06-04T21:55:30.225-04:00,Memorial Hall,96.0,94.7,90.1,yellow,91.3,,110.96,0,0,90,95
2026-06-04T21:55:31.236-04:00,Memorial Hall,94.0,94.9,90.2,yellow,91.4,,103.78,0,0,90,95
2026-06-04T21:55:32.247-04:00,Memorial Hall,95.9,95.0,90.2,yellow,91.4,,108.36,0,0,90,95
2026-06-04T21:55:33.260-04:00,Memorial Hall,96.3,95.4,90.3,yellow,91.7,317,109.87,0,0,90,95
2026-06-04T21:55:34.270-04:00,Memorial Hall,98.6,95.6,90.4,yellow,91.8,297,110.6,0,0,90,95
2026-06-04T21:55:35.282-04:00,Memorial Hall,95.2,95.8,90.5,yellow,91.9,273,109.98,0,0,90,95
2026-06-04T21:55:36.292-04:00,Memorial Hall,94.5,95.9,90.5,yellow,92.0,266,107.66,0,0,90,95
2026-06-04T21:55:37.303-04:00,Memorial Hall,97.9,96.1,90.6,yellow,92.1,250,111.23,0,0,90,95
2026-06-04T21:55:38.313-04:00,Memorial Hall,96.2,96.3,90.7,yellow,92.3,229,111.96,0,0,90,95
2026-06-04T21:55:39.325-04:00,Memorial Hall,97.7,96.6,90.7,yellow,92.4,209,112.66,0,0,90,95
2026-06-04T21:55:40.336-04:00,Memorial Hall,99.7,96.7,90.8,yellow,92.5,201,113.98,0,0,90,95
2026-06-04T21:55:41.347-04:00,Memorial Hall,95.2,96.8,90.8,yellow,92.6,195,106.54,0,0,90,95
2026-06-04T21:55:42.358-04:00,Memorial Hall,94.7,97.1,90.9,yellow,92.8,177,108.95,0,0,90,95
2026-06-04T21:55:43.369-04:00,Memorial Hall,96.2,97.0,91.0,yellow,92.8,182,110.13,0,0,90,95
2026-06-04T21:55:44.380-04:00,Memorial Hall,96.7,96.9,91.0,yellow,92.7,186,107.15,0,0,90,95
2026-06-04T21:55:45.392-04:00,Memorial Hall,98.2,97.0,91.1,yellow,92.8,180,113.31,0,0,90,95
2026-06-04T21:55:46.403-04:00,Memorial Hall,98.0,97.0,91.1,yellow,92.8,180,112.44,0,0,90,95
2026-06-04T21:55:47.416-04:00,Memorial Hall,96.7,97.1,91.2,yellow,92.9,176,106.27,0,0,90,95
2026-06-04T21:55:48.427-04:00,Memorial Hall,97.4,97.1,91.3,yellow,92.9,174,111.88,0,0,90,95
2026-06-04T21:55:49.438-04:00,Memorial Hall,96.2,97.0,91.3,yellow,92.9,180,108.75,0,0,90,95
2026-06-04T21:55:50.447-04:00,Memorial Hall,96.5,96.9,91.4,yellow,92.9,184,107.46,0,0,90,95
2026-06-04T21:55:51.458-04:00,Memorial Hall,96.4,96.9,91.4,yellow,93.0,180,108.48,0,0,90,95
2026-06-04T21:55:52.468-04:00,Memorial Hall,98.8,96.8,91.4,yellow,92.9,190,109.35,0,0,90,95
2026-06-04T21:55:53.478-04:00,Memorial Hall,93.2,96.6,91.5,yellow,92.8,202,103.65,0,0,90,95
2026-06-04T21:55:54.488-04:00,Memorial Hall,92.9,96.5,91.5,yellow,92.8,207,106.42,0,0,90,95
2026-06-04T21:55:55.498-04:00,Memorial Hall,93.7,96.2,91.5,yellow,92.7,232,106.54,0,0,90,95
2026-06-04T21:55:56.509-04:00,Memorial Hall,93.7,96.0,91.5,yellow,92.7,243,104.66,0,0,90,95
2026-06-04T21:55:57.518-04:00,Memorial Hall,94.1,95.6,91.5,yellow,92.5,287,106.91,0,0,90,95
2026-06-04T21:55:58.529-04:00,Memorial Hall,93.8,95.3,91.6,yellow,92.5,316,107.79,0,0,90,95
2026-06-04T21:55:59.538-04:00,Memorial Hall,91.1,95.0,91.6,yellow,92.3,,107.15,0,0,90,95
2026-06-04T21:56:00.549-04:00,Memorial Hall,95.3,94.7,91.6,yellow,92.3,,105.07,0,0,90,95
2026-06-04T21:56:01.559-04:00,Memorial Hall,92.1,94.3,91.6,yellow,92.2,,108.12,0,0,90,95
2026-06-04T21:56:02.569-04:00,Memorial Hall,92.4,93.9,91.6,yellow,92.1,,106.84,0,0,90,95
2026-06-04T21:56:03.582-04:00,Memorial Hall,92.6,93.8,91.6,yellow,92.0,,104.83,0,0,90,95
