timestamp,venue,FS Peak,Peak C,SPL Fast,SPL A Fast,SPL C Fast,SPL Slow,SPL A Slow,SPL C Slow,Leq 1,LAeq 1,LCeq 1,LAeq 1s,LAeq 3,LAeq 6,LAeq 10s,LCeq 3,LCeq 10s,Leq 10s C-A,Exposure O,Exposure N,LAeq_10s_computed,sub63_10s,sub63_1min,light,violation,overload,yellow_limit,red_limit
2026-06-30T22:07:23.493-04:00,Fountain Square,-49.47,100.41,88.68,87.28,90.7,88.47,87.07,90.57,,,,,,,,,,,,,85.1,89.2,83.1,yellow,0,0,80,90
2026-06-30T22:07:24.507-04:00,Fountain Square,-49.93,98.93,87.68,86.28,89.17,89.02,87.62,91.12,,,,,,,,,,,,,85.5,90.4,83.6,yellow,0,0,80,90
2026-06-30T22:07:25.520-04:00,Fountain Square,-49.23,98.22,89.23,87.83,91.81,88.43,87.03,90.53,,,,,,,,,,,,,85.8,89.3,83.0,yellow,0,0,80,90
2026-06-30T22:07:26.537-04:00,Fountain Square,-50.44,96.62,86.54,85.14,89.48,88.02,86.62,90.12,,,,,,,,,,,,,86.1,88.5,82.6,yellow,0,0,80,90
2026-06-30T22:07:27.555-04:00,Fountain Square,-48.43,105.0,91.0,89.6,93.66,88.9,87.5,91.0,,,,,,,,,,,,,86.4,90.8,83.5,yellow,0,0,80,90
2026-06-30T22:07:28.570-04:00,Fountain Square,-48.77,100.4,90.23,88.83,92.92,89.2,87.8,91.3,,,,,,,,,,,,,86.6,88.5,83.8,yellow,0,0,80,90
2026-06-30T22:07:29.586-04:00,Fountain Square,-49.68,96.45,88.21,86.81,89.63,89.16,87.76,91.26,,,,,,,,,,,,,86.9,88.5,83.8,yellow,0,0,80,90
2026-06-30T22:07:30.599-04:00,Fountain Square,-48.66,98.82,90.49,89.09,91.72,88.49,87.09,90.59,,,,,,,,,,,,,87.0,89.6,83.1,yellow,0,0,80,90
2026-06-30T22:07:31.615-04:00,Fountain Square,-48.83,103.52,90.12,88.72,93.02,88.9,87.5,91.0,,,,,,,,,,,,,87.2,88.0,83.5,yellow,0,0,80,90
2026-06-30T22:07:32.628-04:00,Fountain Square,-49.85,101.64,87.84,86.44,90.83,89.03,87.63,91.13,,,,,,,,,,,,,87.3,89.5,83.6,yellow,0,0,80,90
2026-06-30T22:07:33.643-04:00,Fountain Square,-48.04,103.04,91.86,90.46,93.19,89.98,88.58,92.08,,,,,,,,,,,,,87.4,89.0,84.6,yellow,0,0,80,90
2026-06-30T22:07:34.657-04:00,Fountain Square,-49.53,96.08,88.55,87.15,90.05,89.25,87.85,91.35,,,,,,,,,,,,,87.5,87.5,83.8,yellow,0,0,80,90
2026-06-30T22:07:35.672-04:00,Fountain Square,-50.81,97.2,85.7,84.3,87.53,87.4,86.0,89.5,,,,,,,,,,,,,87.5,86.2,82.0,yellow,0,0,80,90
2026-06-30T22:07:36.689-04:00,Fountain Square,-48.12,103.03,91.69,90.29,94.48,90.0,88.6,92.1,,,,,,,,,,,,,87.6,88.2,84.6,yellow,0,0,80,90
2026-06-30T22:07:37.703-04:00,Fountain Square,-49.53,100.3,88.56,87.16,90.4,89.5,88.1,91.6,,,,,,,,,,,,,87.7,89.1,84.1,yellow,0,0,80,90
2026-06-30T22:07:38.717-04:00,Fountain Square,-49.73,96.58,88.11,86.71,89.35,89.8,88.4,91.9,,,,,,,,,,,,,87.8,87.8,84.4,yellow,0,0,80,90
2026-06-30T22:07:39.733-04:00,Fountain Square,-50.09,100.36,87.32,85.92,90.34,89.31,87.91,91.41,,,,,,,,,,,,,87.8,86.5,83.9,yellow,0,0,80,90
2026-06-30T22:07:40.749-04:00,Fountain Square,-49.7,96.67,88.18,86.78,90.65,88.85,87.45,90.95,,,,,,,,,,,,,87.8,84.6,83.5,yellow,0,0,80,90
2026-06-30T22:07:41.766-04:00,Fountain Square,-47.87,100.5,92.25,90.85,93.97,89.57,88.17,91.67,,,,,,,,,,,,,87.8,86.0,84.2,yellow,0,0,80,90
2026-06-30T22:07:42.781-04:00,Fountain Square,-49.74,100.36,88.1,86.7,89.95,89.28,87.88,91.38,,,,,,,,,,,,,87.9,84.2,83.9,yellow,0,0,80,90
2026-06-30T22:07:43.798-04:00,Fountain Square,-47.6,101.63,92.84,91.44,95.01,89.61,88.21,91.71,,,,,,,,,,,,,87.9,86.8,84.2,yellow,0,0,80,90
2026-06-30T22:07:44.814-04:00,Fountain Square,-47.66,106.97,92.72,91.32,95.65,89.88,88.48,91.98,,,,,,,,,,,,,87.9,86.7,84.5,yellow,0,0,80,90
2026-06-30T22:07:45.828-04:00,Fountain Square,-49.97,96.5,87.57,86.17,90.45,89.27,87.87,91.37,,,,,,,,,,,,,88.0,84.8,83.9,yellow,0,0,80,90
2026-06-30T22:07:46.842-04:00,Fountain Square,-49.18,101.18,89.34,87.94,90.84,90.02,88.62,92.12,,,,,,,,,,,,,88.0,84.0,84.6,yellow,0,0,80,90
2026-06-30T22:07:47.856-04:00,Fountain Square,-48.83,103.82,90.12,88.72,93.08,90.22,88.82,92.32,,,,,,,,,,,,,88.1,87.0,84.8,yellow,0,0,80,90
2026-06-30T22:07:48.871-04:00,Fountain Square,-50.66,95.36,86.04,84.64,87.23,88.29,86.89,90.39,,,,,,,,,,,,,88.0,85.4,82.9,yellow,0,0,80,90
2026-06-30T22:07:49.884-04:00,Fountain Square,-50.19,96.76,87.08,85.68,88.91,88.91,87.51,91.01,,,,,,,,,,,,,87.9,85.5,83.5,yellow,0,0,80,90
2026-06-30T22:07:50.897-04:00,Fountain Square,-47.94,99.69,92.08,90.68,93.6,90.14,88.74,92.24,,,,,,,,,,,,,88.0,86.1,84.7,yellow,0,0,80,90
2026-06-30T22:07:51.913-04:00,Fountain Square,-49.45,101.62,88.73,87.33,90.51,88.87,87.47,90.97,,,,,,,,,,,,,88.0,85.0,83.5,yellow,0,0,80,90
2026-06-30T22:07:52.924-04:00,Fountain Square,-49.46,97.64,88.71,87.31,90.41,89.15,87.75,91.25,,,,,,,,,,,,,87.9,84.8,83.8,yellow,0,0,80,90
2026-06-30T22:07:53.934-04:00,Fountain Square,-49.62,95.89,88.37,86.97,89.49,88.24,86.84,90.34,,,,,,,,,,,,,87.8,82.5,82.8,yellow,0,0,80,90
2026-06-30T22:07:54.945-04:00,Fountain Square,-50.4,97.99,86.63,85.23,87.84,88.19,86.79,90.29,,,,,,,,,,,,,87.7,83.4,82.8,yellow,0,0,80,90
2026-06-30T22:07:55.958-04:00,Fountain Square,-50.53,100.45,86.34,84.94,89.16,87.75,86.35,89.85,,,,,,,,,,,,,87.6,85.9,82.3,yellow,0,0,80,90
2026-06-30T22:07:56.972-04:00,Fountain Square,-49.97,97.19,87.57,86.17,89.84,87.53,86.13,89.63,,,,,,,,,,,,,87.4,84.5,82.1,yellow,0,0,80,90
2026-06-30T22:07:57.987-04:00,Fountain Square,-50.54,96.89,86.3,84.9,88.26,87.19,85.79,89.29,,,,,,,,,,,,,87.1,84.6,81.8,yellow,0,0,80,90
2026-06-30T22:07:59.000-04:00,Fountain Square,-49.87,98.52,87.8,86.4,90.28,86.73,85.33,88.83,,,,,,,,,,,,,87.0,84.9,81.3,yellow,0,0,80,90
2026-06-30T22:08:00.015-04:00,Fountain Square,-50.16,97.09,87.16,85.76,89.65,86.6,85.2,88.7,,,,,,,,,,,,,86.7,83.8,81.2,yellow,0,0,80,90
2026-06-30T22:08:01.027-04:00,Fountain Square,-51.38,93.75,84.44,83.04,86.07,86.42,85.02,88.52,,,,,,,,,,,,,86.5,84.1,81.0,yellow,0,0,80,90
2026-06-30T22:08:02.040-04:00,Fountain Square,-49.37,98.82,88.91,87.51,90.19,87.27,85.87,89.37,,,,,,,,,,,,,86.2,84.1,81.9,yellow,0,0,80,90
2026-06-30T22:08:03.054-04:00,Fountain Square,-51.0,93.85,85.29,83.89,87.49,86.59,85.19,88.69,,,,,,,,,,,,,85.9,84.2,81.2,yellow,0,0,80,90
2026-06-30T22:08:04.067-04:00,Fountain Square,-49.44,102.95,88.75,87.35,91.74,86.94,85.54,89.04,,,,,,,,,,,,,85.8,84.0,81.5,yellow,0,0,80,90
2026-06-30T22:08:05.078-04:00,Fountain Square,-51.91,94.65,83.26,81.86,85.47,85.37,83.97,87.47,,,,,,,,,,,,,85.6,83.5,80.0,yellow,0,0,80,90
2026-06-30T22:08:06.091-04:00,Fountain Square,-52.21,94.41,82.59,81.19,84.41,85.52,84.12,87.62,,,,,,,,,,,,,85.4,84.0,80.1,yellow,0,0,80,90
2026-06-30T22:08:07.103-04:00,Fountain Square,-50.61,99.5,86.16,84.76,88.5,85.77,84.37,87.87,,,,,,,,,,,,,85.2,84.2,80.4,yellow,0,0,80,90
2026-06-30T22:08:08.114-04:00,Fountain Square,-50.22,99.66,87.03,85.63,88.28,85.49,84.09,87.59,,,,,,,,,,,,,85.0,83.8,80.1,yellow,0,0,80,90
2026-06-30T22:08:09.123-04:00,Fountain Square,-50.55,95.03,86.28,84.88,88.11,86.79,85.39,88.89,,,,,,,,,,,,,85.0,86.5,81.4,yellow,0,0,80,90
2026-06-30T22:08:10.135-04:00,Fountain Square,-50.69,98.18,85.99,84.59,87.29,85.78,84.38,87.88,,,,,,,,,,,,,85.0,84.6,80.4,yellow,0,0,80,90
2026-06-30T22:08:11.151-04:00,Fountain Square,-50.36,95.54,86.72,85.32,89.12,85.29,83.89,87.39,,,,,,,,,,,,,84.9,84.5,79.9,yellow,0,0,80,90
2026-06-30T22:08:12.161-04:00,Fountain Square,-50.4,100.86,86.61,85.21,89.44,85.13,83.73,87.23,,,,,,,,,,,,,84.7,84.8,79.7,yellow,0,0,80,90
2026-06-30T22:08:13.175-04:00,Fountain Square,-50.68,98.72,86.0,84.6,87.23,85.4,84.0,87.5,,,,,,,,,,,,,84.5,87.4,80.0,yellow,0,0,80,90
2026-06-30T22:08:14.184-04:00,Fountain Square,-49.51,100.57,88.6,87.2,90.42,86.41,85.01,88.51,,,,,,,,,,,,,84.3,85.5,81.0,yellow,0,0,80,90
2026-06-30T22:08:15.198-04:00,Fountain Square,-51.78,91.38,83.55,82.15,84.97,86.08,84.68,88.18,,,,,,,,,,,,,84.3,87.7,80.7,yellow,0,0,80,90
2026-06-30T22:08:16.212-04:00,Fountain Square,-50.05,100.28,87.41,86.01,89.05,85.77,84.37,87.87,,,,,,,,,,,,,84.3,85.9,80.4,yellow,0,0,80,90
2026-06-30T22:08:17.227-04:00,Fountain Square,-51.08,98.39,85.12,83.72,87.86,84.72,83.32,86.82,,,,,,,,,,,,,84.2,86.4,79.3,yellow,0,0,80,90
2026-06-30T22:08:18.242-04:00,Fountain Square,-50.4,94.47,86.62,85.22,87.82,85.58,84.18,87.68,,,,,,,,,,,,,84.2,87.2,80.2,yellow,0,0,80,90
2026-06-30T22:08:19.258-04:00,Fountain Square,-52.59,93.29,81.76,80.36,83.69,85.46,84.06,87.56,,,,,,,,,,,,,84.1,84.9,80.1,yellow,0,0,80,90
2026-06-30T22:08:20.272-04:00,Fountain Square,-51.22,95.54,84.79,83.39,87.66,84.63,83.23,86.73,,,,,,,,,,,,,84.1,84.4,79.2,yellow,0,0,80,90
2026-06-30T22:08:21.290-04:00,Fountain Square,-52.83,93.49,81.22,79.82,83.0,83.8,82.4,85.9,,,,,,,,,,,,,83.9,83.3,78.4,yellow,0,0,80,90
2026-06-30T22:08:22.309-04:00,Fountain Square,-53.55,92.41,79.63,78.23,82.34,84.44,83.04,86.54,,,,,,,,,,,,,84.0,85.7,79.0,yellow,0,0,80,90
2026-06-30T22:08:23.325-04:00,Fountain Square,-53.1,93.32,80.63,79.23,83.67,85.08,83.68,87.18,,,,,,,,,,,,,84.0,86.7,79.7,yellow,0,0,80,90
2026-06-30T22:08:24.342-04:00,Fountain Square,-51.76,96.69,83.6,82.2,85.66,84.82,83.42,86.92,,,,,,,,,,,,,83.9,83.7,79.4,yellow,0,0,80,90
2026-06-30T22:08:25.358-04:00,Fountain Square,-49.53,98.85,88.55,87.15,89.67,86.1,84.7,88.2,,,,,,,,,,,,,83.8,85.3,80.7,yellow,0,0,80,90
2026-06-30T22:08:26.375-04:00,Fountain Square,-50.31,97.31,86.82,85.42,88.31,86.79,85.39,88.89,,,,,,,,,,,,,84.0,88.4,81.4,yellow,0,0,80,90
2026-06-30T22:08:27.390-04:00,Fountain Square,-47.86,106.02,92.28,90.88,95.17,88.15,86.75,90.25,,,,,,,,,,,,,84.2,87.9,82.8,yellow,0,0,80,90
2026-06-30T22:08:28.402-04:00,Fountain Square,-48.53,100.07,90.79,89.39,92.9,88.99,87.59,91.09,,,,,,,,,,,,,84.5,89.1,83.6,yellow,0,0,80,90
2026-06-30T22:08:29.416-04:00,Fountain Square,-49.31,101.33,89.05,87.65,91.04,88.98,87.58,91.08,,,,,,,,,,,,,85.0,86.5,83.6,yellow,0,0,80,90
2026-06-30T22:08:30.432-04:00,Fountain Square,-49.67,100.29,88.24,86.84,90.04,87.51,86.11,89.61,,,,,,,,,,,,,85.4,86.2,82.1,yellow,0,0,80,90
2026-06-30T22:08:31.446-04:00,Fountain Square,-48.73,98.85,90.33,88.93,92.15,88.87,87.47,90.97,,,,,,,,,,,,,85.8,87.3,83.5,yellow,0,0,80,90
2026-06-30T22:08:32.461-04:00,Fountain Square,-49.33,100.76,89.01,87.61,90.46,88.38,86.98,90.48,,,,,,,,,,,,,86.1,88.2,83.0,yellow,0,0,80,90
2026-06-30T22:08:33.475-04:00,Fountain Square,-48.99,98.29,89.76,88.36,90.97,88.23,86.83,90.33,,,,,,,,,,,,,86.3,87.4,82.8,yellow,0,0,80,90
2026-06-30T22:08:34.488-04:00,Fountain Square,-48.26,100.59,91.38,89.98,93.25,89.15,87.75,91.25,,,,,,,,,,,,,86.6,85.7,83.8,yellow,0,0,80,90
2026-06-30T22:08:35.504-04:00,Fountain Square,-48.63,98.79,90.55,89.15,92.58,88.98,87.58,91.08,,,,,,,,,,,,,86.9,86.5,83.6,yellow,0,0,80,90
2026-06-30T22:08:36.521-04:00,Fountain Square,-48.42,101.25,91.01,89.61,93.98,90.78,89.38,92.88,,,,,,,,,,,,,87.3,89.9,85.4,yellow,0,0,80,90
2026-06-30T22:08:37.538-04:00,Fountain Square,-49.67,100.42,88.25,86.85,89.88,88.77,87.37,90.87,,,,,,,,,,,,,87.5,83.9,83.4,yellow,0,0,80,90
2026-06-30T22:08:38.554-04:00,Fountain Square,-49.12,103.08,89.47,88.07,91.12,89.3,87.9,91.4,,,,,,,,,,,,,87.5,86.1,83.9,yellow,0,0,80,90
2026-06-30T22:08:39.569-04:00,Fountain Square,-48.94,98.94,89.86,88.46,92.12,89.62,88.22,91.72,,,,,,,,,,,,,87.6,85.9,84.2,yellow,0,0,80,90
2026-06-30T22:08:40.585-04:00,Fountain Square,-47.63,106.44,92.78,91.38,95.65,91.31,89.91,93.41,,,,,,,,,,,,,87.9,86.9,85.9,yellow,0,0,80,90
2026-06-30T22:08:41.599-04:00,Fountain Square,-48.03,99.44,91.89,90.49,93.13,91.03,89.63,93.13,,,,,,,,,,,,,88.2,86.8,85.6,yellow,0,0,80,90
2026-06-30T22:08:42.615-04:00,Fountain Square,-47.41,106.06,93.27,91.87,95.29,91.96,90.56,94.06,,,,,,,,,,,,,88.4,87.8,86.6,yellow,0,0,80,90
2026-06-30T22:08:43.628-04:00,Fountain Square,-48.23,102.88,91.43,90.03,94.11,92.07,90.67,94.17,,,,,,,,,,,,,88.9,89.0,86.7,yellow,0,0,80,90
2026-06-30T22:08:44.641-04:00,Fountain Square,-48.26,102.34,91.38,89.98,94.18,91.7,90.3,93.8,,,,,,,,,,,,,89.3,85.6,86.3,yellow,0,0,80,90
2026-06-30T22:08:45.652-04:00,Fountain Square,-47.69,105.33,92.65,91.25,94.97,92.12,90.72,94.22,,,,,,,,,,,,,89.6,87.8,86.7,yellow,0,0,80,90
2026-06-30T22:08:46.664-04:00,Fountain Square,-48.28,100.79,91.34,89.94,93.82,92.57,91.17,94.67,,,,,,,,,,,,,89.9,87.2,87.2,yellow,0,0,80,90
2026-06-30T22:08:47.677-04:00,Fountain Square,-45.99,104.77,96.42,95.02,98.53,93.3,91.9,95.4,,,,,,,,,,,,,90.2,89.6,87.9,red,0,0,80,90
2026-06-30T22:08:48.691-04:00,Fountain Square,-46.57,105.66,95.12,93.72,96.64,94.03,92.63,96.13,,,,,,,,,,,,,90.6,90.6,88.6,red,0,0,80,90
2026-06-30T22:08:49.704-04:00,Fountain Square,-46.81,105.88,94.6,93.2,96.84,94.07,92.67,96.17,,,,,,,,,,,,,91.0,90.5,88.7,red,0,0,80,90
2026-06-30T22:08:50.716-04:00,Fountain Square,-47.73,102.79,92.56,91.16,95.04,94.11,92.71,96.21,,,,,,,,,,,,,91.3,89.5,88.7,red,0,0,80,90
2026-06-30T22:08:51.729-04:00,Fountain Square,-46.26,108.58,95.83,94.43,98.9,94.98,93.58,97.08,,,,,,,,,,,,,91.7,90.9,89.6,red,0,0,80,90
2026-06-30T22:08:52.743-04:00,Fountain Square,-48.1,103.27,91.74,90.34,93.71,94.29,92.89,96.39,,,,,,,,,,,,,92.0,88.1,88.9,red,0,0,80,90
2026-06-30T22:08:53.759-04:00,Fountain Square,-46.93,104.73,94.34,92.94,96.71,93.13,91.73,95.23,,,,,,,,,,,,,92.1,89.7,87.7,red,0,0,80,90
2026-06-30T22:08:54.773-04:00,Fountain Square,-45.17,110.06,98.24,96.84,101.22,94.73,93.33,96.83,,,,,,,,,,,,,92.2,92.3,89.3,red,0,0,80,90
2026-06-30T22:08:55.788-04:00,Fountain Square,-46.39,108.54,95.52,94.12,97.04,94.71,93.31,96.81,,,,,,,,,,,,,92.5,92.1,89.3,red,0,0,80,90
2026-06-30T22:08:56.802-04:00,Fountain Square,-49.07,97.94,89.58,88.18,91.66,93.81,92.41,95.91,,,,,,,,,,,,,92.6,90.0,88.4,red,0,0,80,90
2026-06-30T22:08:57.816-04:00,Fountain Square,-44.76,112.43,99.15,97.75,100.97,95.74,94.34,97.84,,,,,,,,,,,,,92.8,91.7,90.3,red,0,0,80,90
2026-06-30T22:08:58.830-04:00,Fountain Square,-47.47,102.45,93.14,91.74,95.87,94.54,93.14,96.64,,,,,,,,,,,,,93.0,91.5,89.1,red,0,0,80,90
2026-06-30T22:08:59.842-04:00,Fountain Square,-48.34,105.68,91.21,89.81,93.78,93.75,92.35,95.85,,,,,,,,,,,,,93.0,92.5,88.3,red,0,0,80,90
2026-06-30T22:09:00.856-04:00,Fountain Square,-47.71,103.98,92.6,91.2,93.83,94.62,93.22,96.72,,,,,,,,,,,,,93.1,94.1,89.2,red,0,0,80,90
2026-06-30T22:09:01.869-04:00,Fountain Square,-47.48,106.31,93.12,91.72,94.74,94.38,92.98,96.48,,,,,,,,,,,,,93.1,92.4,89.0,red,0,0,80,90
2026-06-30T22:09:02.881-04:00,Fountain Square,-48.07,104.45,91.81,90.41,93.73,94.33,92.93,96.43,,,,,,,,,,,,,93.1,91.8,88.9,red,0,0,80,90
2026-06-30T22:09:03.895-04:00,Fountain Square,-48.19,103.9,91.54,90.14,93.07,94.43,93.03,96.53,,,,,,,,,,,,,93.3,92.7,89.0,red,0,0,80,90
2026-06-30T22:09:04.908-04:00,Fountain Square,-44.14,111.44,100.53,99.13,102.44,96.27,94.87,98.37,,,,,,,,,,,,,93.4,94.2,90.9,red,0,0,80,90
2026-06-30T22:09:05.919-04:00,Fountain Square,-47.49,104.25,93.08,91.68,95.29,95.12,93.72,97.22,,,,,,,,,,,,,93.5,94.2,89.7,red,0,0,80,90
2026-06-30T22:09:06.932-04:00,Fountain Square,-48.23,104.44,91.44,90.04,93.51,94.08,92.68,96.18,,,,,,,,,,,,,93.6,92.9,88.7,red,0,0,80,90
2026-06-30T22:09:07.943-04:00,Fountain Square,-46.69,103.08,94.87,93.47,96.95,94.83,93.43,96.93,,,,,,,,,,,,,93.5,92.7,89.4,red,0,0,80,90
2026-06-30T22:09:08.956-04:00,Fountain Square,-45.96,109.97,96.49,95.09,97.99,95.23,93.83,97.33,,,,,,,,,,,,,93.5,95.7,89.8,red,0,0,80,90
2026-06-30T22:09:09.969-04:00,Fountain Square,-45.12,110.76,98.36,96.96,100.87,94.34,92.94,96.44,,,,,,,,,,,,,93.5,95.5,88.9,red,0,0,80,90
2026-06-30T22:09:10.983-04:00,Fountain Square,-48.38,103.94,91.11,89.71,93.95,93.1,91.7,95.2,,,,,,,,,,,,,93.4,94.4,87.7,red,0,0,80,90
2026-06-30T22:09:11.996-04:00,Fountain Square,-46.14,106.36,96.09,94.69,97.91,94.03,92.63,96.13,,,,,,,,,,,,,93.3,94.5,88.6,red,0,0,80,90
2026-06-30T22:09:13.009-04:00,Fountain Square,-45.97,106.73,96.46,95.06,99.54,94.39,92.99,96.49,,,,,,,,,,,,,93.2,94.9,89.0,red,0,0,80,90
2026-06-30T22:09:14.022-04:00,Fountain Square,-47.52,105.31,93.02,91.62,96.09,93.43,92.03,95.53,,,,,,,,,,,,,93.1,94.7,88.0,red,0,0,80,90
2026-06-30T22:09:15.038-04:00,Fountain Square,-47.5,102.65,93.07,91.67,95.26,93.76,92.36,95.86,,,,,,,,,,,,,92.9,94.8,88.4,red,0,0,80,90
