timestamp,venue,instant_dBA,LAeq_10s,LAeq_6min,light,projected_6min,timeToLimit_s,peakC_dB,violation,overload,yellow_limit,red_limit
2026-06-05T23:13:22.185-04:00,Fountain Square,82.7,87.5,86.8,green,86.9,,93.66,0,0,88,90
2026-06-05T23:13:23.197-04:00,Fountain Square,85.8,87.3,86.8,green,86.8,,100.21,0,0,88,90
2026-06-05T23:13:24.207-04:00,Fountain Square,84.4,87.0,86.8,green,86.8,,98.16,0,0,88,90
2026-06-05T23:13:25.217-04:00,Fountain Square,85.5,86.8,86.8,green,86.8,,97.61,0,0,88,90
2026-06-05T23:13:26.228-04:00,Fountain Square,83.8,86.7,86.7,green,86.7,,96.48,0,0,88,90
2026-06-05T23:13:27.237-04:00,Fountain Square,87.2,86.4,86.7,green,86.7,,99.49,0,0,88,90
2026-06-05T23:13:28.248-04:00,Fountain Square,87.0,86.2,86.7,green,86.6,,101.01,0,0,88,90
2026-06-05T23:13:29.258-04:00,Fountain Square,86.5,86.1,86.7,green,86.6,,96.81,0,0,88,90
2026-06-05T23:13:30.269-04:00,Fountain Square,87.2,85.9,86.7,green,86.6,,97.76,0,0,88,90
2026-06-05T23:13:31.281-04:00,Fountain Square,86.2,85.8,86.7,green,86.5,,99.09,0,0,88,90
2026-06-05T23:13:32.292-04:00,Fountain Square,82.7,85.9,86.7,green,86.6,,97.86,0,0,88,90
2026-06-05T23:13:33.302-04:00,Fountain Square,85.3,85.7,86.7,green,86.5,,95.26,0,0,88,90
2026-06-05T23:13:34.314-04:00,Fountain Square,86.4,85.5,86.7,green,86.5,,97.4,0,0,88,90
2026-06-05T23:13:35.325-04:00,Fountain Square,83.8,85.4,86.6,green,86.5,,98.05,0,0,88,90
2026-06-05T23:13:36.336-04:00,Fountain Square,86.6,85.6,86.6,green,86.5,,100.68,0,0,88,90
2026-06-05T23:13:37.346-04:00,Fountain Square,79.6,85.6,86.6,green,86.5,,93.51,0,0,88,90
2026-06-05T23:13:38.358-04:00,Fountain Square,87.6,85.6,86.6,green,86.5,,101.87,0,0,88,90
2026-06-05T23:13:39.367-04:00,Fountain Square,85.2,85.5,86.6,green,86.5,,100.4,0,0,88,90
2026-06-05T23:13:40.378-04:00,Fountain Square,86.4,85.7,86.6,green,86.5,,98.8,0,0,88,90
2026-06-05T23:13:41.389-04:00,Fountain Square,85.4,85.8,86.6,green,86.5,,98.06,0,0,88,90
2026-06-05T23:13:42.399-04:00,Fountain Square,86.1,85.8,86.6,green,86.5,,97.74,0,0,88,90
2026-06-05T23:13:43.411-04:00,Fountain Square,86.0,85.9,86.6,green,86.5,,98.03,0,0,88,90
2026-06-05T23:13:44.422-04:00,Fountain Square,83.9,86.1,86.6,green,86.5,,97.0,0,0,88,90
2026-06-05T23:13:45.432-04:00,Fountain Square,87.0,86.2,86.6,green,86.6,,99.94,0,0,88,90
2026-06-05T23:13:46.442-04:00,Fountain Square,87.6,86.3,86.6,green,86.6,,98.92,0,0,88,90
2026-06-05T23:13:47.453-04:00,Fountain Square,86.6,86.5,86.6,green,86.6,,97.15,0,0,88,90
2026-06-05T23:13:48.464-04:00,Fountain Square,87.2,86.6,86.6,green,86.6,,97.68,0,0,88,90
2026-06-05T23:13:49.475-04:00,Fountain Square,89.6,87.0,86.6,green,86.7,,103.68,0,0,88,90
2026-06-05T23:13:50.484-04:00,Fountain Square,87.4,87.1,86.7,green,86.7,,98.82,0,0,88,90
2026-06-05T23:13:51.493-04:00,Fountain Square,90.6,87.4,86.7,green,86.8,,99.56,0,0,88,90
2026-06-05T23:13:52.505-04:00,Fountain Square,86.8,87.7,86.7,green,86.9,,100.47,0,0,88,90
2026-06-05T23:13:53.517-04:00,Fountain Square,87.4,88.2,86.8,green,87.0,,98.64,0,0,88,90
2026-06-05T23:13:54.527-04:00,Fountain Square,92.7,88.6,86.8,green,87.2,,105.9,0,0,88,90
2026-06-05T23:13:55.537-04:00,Fountain Square,90.2,88.8,86.8,green,87.2,,102.85,0,0,88,90
2026-06-05T23:13:56.547-04:00,Fountain Square,92.7,89.3,86.9,green,87.4,,103.75,0,0,88,90
