timestamp,venue,instant_dBA,LAeq_10s,LAeq_6min,light,projected_6min,timeToLimit_s,peakC_dB,violation,overload,yellow_limit,red_limit
2026-06-06T00:08:10.581-04:00,Fountain Square,81.6,82.7,85.1,green,84.8,,97.07,0,0,88,90
2026-06-06T00:08:11.592-04:00,Fountain Square,81.3,82.5,85.0,green,84.7,,97.93,0,0,88,90
2026-06-06T00:08:12.604-04:00,Fountain Square,81.5,82.2,84.9,green,84.6,,92.04,0,0,88,90
2026-06-06T00:08:13.615-04:00,Fountain Square,81.4,82.0,84.9,green,84.5,,93.0,0,0,88,90
2026-06-06T00:08:14.625-04:00,Fountain Square,81.9,82.0,84.8,green,84.5,,93.28,0,0,88,90
2026-06-06T00:08:15.636-04:00,Fountain Square,80.9,81.9,84.7,green,84.4,,94.51,0,0,88,90
2026-06-06T00:08:16.646-04:00,Fountain Square,80.3,81.7,84.6,green,84.3,,94.7,0,0,88,90
2026-06-06T00:08:17.657-04:00,Fountain Square,81.8,81.5,84.6,green,84.2,,96.71,0,0,88,90
2026-06-06T00:08:18.668-04:00,Fountain Square,81.8,81.4,84.5,green,84.1,,91.46,0,0,88,90
2026-06-06T00:08:19.679-04:00,Fountain Square,81.9,81.5,84.5,green,84.1,,92.31,0,0,88,90
2026-06-06T00:08:20.690-04:00,Fountain Square,80.4,81.5,84.4,green,84.0,,91.39,0,0,88,90
2026-06-06T00:08:21.700-04:00,Fountain Square,80.5,81.4,84.4,green,84.0,,93.12,0,0,88,90
2026-06-06T00:08:22.711-04:00,Fountain Square,80.9,81.4,84.3,green,83.9,,93.0,0,0,88,90
2026-06-06T00:08:23.723-04:00,Fountain Square,82.3,81.3,84.2,green,83.9,,97.65,0,0,88,90
2026-06-06T00:08:24.733-04:00,Fountain Square,82.5,81.3,84.2,green,83.8,,99.84,0,0,88,90
2026-06-06T00:08:25.743-04:00,Fountain Square,83.1,81.5,84.2,green,83.8,,96.56,0,0,88,90
2026-06-06T00:08:26.751-04:00,Fountain Square,83.5,81.7,84.1,green,83.8,,99.74,0,0,88,90
2026-06-06T00:08:27.762-04:00,Fountain Square,82.0,81.8,84.1,green,83.8,,93.05,0,0,88,90
2026-06-06T00:08:28.772-04:00,Fountain Square,81.5,81.8,84.1,green,83.8,,92.33,0,0,88,90
2026-06-06T00:08:29.781-04:00,Fountain Square,82.3,81.8,84.0,green,83.7,,91.67,0,0,88,90
2026-06-06T00:08:30.791-04:00,Fountain Square,82.6,81.9,84.0,green,83.7,,94.31,0,0,88,90
2026-06-06T00:08:31.803-04:00,Fountain Square,83.0,82.1,84.0,green,83.7,,95.73,0,0,88,90
2026-06-06T00:08:32.814-04:00,Fountain Square,83.5,82.4,84.0,green,83.7,,96.2,0,0,88,90
2026-06-06T00:08:33.824-04:00,Fountain Square,83.7,82.6,84.0,green,83.8,,93.53,0,0,88,90
2026-06-06T00:08:34.835-04:00,Fountain Square,84.7,82.8,84.0,green,83.8,,98.7,0,0,88,90
