timestamp,venue,FS Peak,Peak C,SPL Fast,SPL A Fast,SPL C Fast,SPL Slow,SPL A Slow,SPL C Slow,Leq 1,LAeq 1,LCeq 1,LAeq 1s,LAeq 3,LAeq 6,LAeq 10s,LCeq 3,LCeq 10s,Leq 10s C-A,Exposure O,Exposure N,LAeq_10s_computed,sub63_10s,sub63_1min,light,violation,overload,yellow_limit,red_limit
2026-07-01T17:05:49.767-04:00,Fountain Square,-50.87,98.31,85.58,84.18,87.78,87.44,86.04,89.54,,,,,,,,,,,,,89.8,85.9,82.0,yellow,0,0,80,90
2026-07-01T17:05:50.780-04:00,Fountain Square,-49.86,98.73,87.83,86.43,90.45,87.88,86.48,89.98,,,,,,,,,,,,,89.0,87.1,82.5,yellow,0,0,80,90
2026-07-01T17:05:51.794-04:00,Fountain Square,-50.4,96.34,86.63,85.23,88.52,87.15,85.75,89.25,,,,,,,,,,,,,88.2,85.0,81.8,yellow,0,0,80,90
2026-07-01T17:05:52.806-04:00,Fountain Square,-49.27,100.54,89.13,87.73,90.68,88.43,87.03,90.53,,,,,,,,,,,,,87.5,87.1,83.0,yellow,0,0,80,90
2026-07-01T17:05:53.820-04:00,Fountain Square,-50.1,95.38,87.3,85.9,89.29,88.07,86.67,90.17,,,,,,,,,,,,,87.1,85.6,82.7,yellow,0,0,80,90
2026-07-01T17:05:54.833-04:00,Fountain Square,-48.57,99.32,90.69,89.29,92.87,89.05,87.65,91.15,,,,,,,,,,,,,86.8,88.3,83.7,yellow,0,0,80,90
2026-07-01T17:05:55.847-04:00,Fountain Square,-49.99,100.83,87.53,86.13,89.33,88.72,87.32,90.82,,,,,,,,,,,,,86.8,88.1,83.3,yellow,0,0,80,90
2026-07-01T17:05:56.861-04:00,Fountain Square,-48.74,102.45,90.31,88.91,92.18,89.75,88.35,91.85,,,,,,,,,,,,,86.9,87.0,84.3,yellow,0,0,80,90
2026-07-01T17:05:57.873-04:00,Fountain Square,-48.41,101.39,91.04,89.64,92.99,89.89,88.49,91.99,,,,,,,,,,,,,87.0,87.6,84.5,yellow,0,0,80,90
2026-07-01T17:05:58.887-04:00,Fountain Square,-49.14,99.88,89.41,88.01,91.87,90.63,89.23,92.73,,,,,,,,,,,,,87.4,87.2,85.2,yellow,0,0,80,90
2026-07-01T17:05:59.900-04:00,Fountain Square,-48.07,104.77,91.79,90.39,94.83,91.47,90.07,93.57,,,,,,,,,,,,,87.8,87.8,86.1,yellow,0,0,80,90
2026-07-01T17:06:00.913-04:00,Fountain Square,-47.38,101.04,93.32,91.92,94.87,93.26,91.86,95.36,,,,,,,,,,,,,88.4,90.3,87.9,yellow,0,0,80,90
2026-07-01T17:06:01.927-04:00,Fountain Square,-45.51,110.09,97.5,96.1,98.93,94.51,93.11,96.61,,,,,,,,,,,,,89.1,89.7,89.1,yellow,0,0,80,90
2026-07-01T17:06:02.940-04:00,Fountain Square,-46.62,103.73,95.03,93.63,97.39,94.66,93.26,96.76,,,,,,,,,,,,,89.9,90.3,89.3,yellow,0,0,80,90
2026-07-01T17:06:03.953-04:00,Fountain Square,-45.24,106.59,98.09,96.69,100.07,96.77,95.37,98.87,,,,,,,,,,,,,90.9,89.6,91.4,red,0,0,80,90
2026-07-01T17:06:04.967-04:00,Fountain Square,-45.45,106.89,97.63,96.23,100.65,96.97,95.57,99.07,,,,,,,,,,,,,91.8,92.6,91.6,red,0,0,80,90
2026-07-01T17:06:05.979-04:00,Fountain Square,-46.02,110.66,96.36,94.96,99.28,97.69,96.29,99.79,,,,,,,,,,,,,92.8,94.7,92.3,red,0,0,80,90
2026-07-01T17:06:06.993-04:00,Fountain Square,-44.95,112.59,98.74,97.34,101.8,98.44,97.04,100.54,,,,,,,,,,,,,93.7,95.7,93.0,red,0,0,80,90
2026-07-01T17:06:08.005-04:00,Fountain Square,-44.84,112.22,98.98,97.58,100.83,99.21,97.81,101.31,,,,,,,,,,,,,94.6,95.5,93.8,red,0,0,80,90
2026-07-01T17:06:09.022-04:00,Fountain Square,-44.93,111.61,98.77,97.37,101.58,98.94,97.54,101.04,,,,,,,,,,,,,95.2,96.0,93.5,red,0,0,80,90
2026-07-01T17:06:10.035-04:00,Fountain Square,-45.14,108.71,98.31,96.91,100.45,99.15,97.75,101.25,,,,,,,,,,,,,95.8,94.7,93.8,red,0,0,80,90
2026-07-01T17:06:11.048-04:00,Fountain Square,-44.51,112.56,99.72,98.32,101.56,100.14,98.74,102.24,,,,,,,,,,,,,96.4,97.3,94.7,red,0,0,80,90
2026-07-01T17:06:12.061-04:00,Fountain Square,-43.72,114.23,101.48,100.08,102.69,99.51,98.11,101.61,,,,,,,,,,,,,96.8,95.4,94.1,red,0,0,80,90
2026-07-01T17:06:13.075-04:00,Fountain Square,-45.58,105.63,97.33,95.93,99.42,99.13,97.73,101.23,,,,,,,,,,,,,97.2,95.9,93.7,red,0,0,80,90
2026-07-01T17:06:14.088-04:00,Fountain Square,-44.7,112.11,99.28,97.88,100.66,98.62,97.22,100.72,,,,,,,,,,,,,97.4,95.1,93.2,red,0,0,80,90
2026-07-01T17:06:15.101-04:00,Fountain Square,-45.1,108.15,98.4,97.0,100.52,98.39,96.99,100.49,,,,,,,,,,,,,97.5,93.0,93.0,red,0,0,80,90
2026-07-01T17:06:16.115-04:00,Fountain Square,-46.11,109.86,96.16,94.76,98.81,97.42,96.02,99.52,,,,,,,,,,,,,97.5,95.0,92.0,red,0,0,80,90
2026-07-01T17:06:17.127-04:00,Fountain Square,-45.85,108.19,96.74,95.34,98.91,97.09,95.69,99.19,,,,,,,,,,,,,97.4,94.3,91.7,red,0,0,80,90
2026-07-01T17:06:18.139-04:00,Fountain Square,-47.13,106.3,93.9,92.5,96.7,95.39,93.99,97.49,,,,,,,,,,,,,97.2,92.6,90.0,red,0,0,80,90
2026-07-01T17:06:19.150-04:00,Fountain Square,-46.33,103.48,95.67,94.27,97.08,95.44,94.04,97.54,,,,,,,,,,,,,96.9,93.0,90.0,red,0,0,80,90
2026-07-01T17:06:20.162-04:00,Fountain Square,-47.09,106.75,93.99,92.59,96.13,94.2,92.8,96.3,,,,,,,,,,,,,96.6,92.2,88.8,red,0,0,80,90
2026-07-01T17:06:21.173-04:00,Fountain Square,-46.56,108.52,95.15,93.75,96.69,93.77,92.37,95.87,,,,,,,,,,,,,96.1,90.5,88.4,red,0,0,80,90
2026-07-01T17:06:22.186-04:00,Fountain Square,-47.67,103.59,92.69,91.29,94.55,92.19,90.79,94.29,,,,,,,,,,,,,95.6,91.7,86.8,red,0,0,80,90
2026-07-01T17:06:23.198-04:00,Fountain Square,-48.89,102.29,89.99,88.59,91.42,91.65,90.25,93.75,,,,,,,,,,,,,94.9,90.4,86.2,red,0,0,80,90
2026-07-01T17:06:24.210-04:00,Fountain Square,-49.3,100.15,89.06,87.66,90.19,90.31,88.91,92.41,,,,,,,,,,,,,94.2,88.7,84.9,red,0,0,80,90
2026-07-01T17:06:25.222-04:00,Fountain Square,-48.23,104.55,91.44,90.04,92.59,90.45,89.05,92.55,,,,,,,,,,,,,93.4,90.6,85.0,red,0,0,80,90
2026-07-01T17:06:26.234-04:00,Fountain Square,-49.11,99.82,89.48,88.08,91.81,89.2,87.8,91.3,,,,,,,,,,,,,92.6,87.9,83.8,red,0,0,80,90
