timestamp,venue,FS Peak,Peak C,SPL Fast,SPL A Fast,SPL C Fast,SPL Slow,SPL A Slow,SPL C Slow,Leq 1,LAeq 1,LCeq 1,LAeq 1s,LAeq 3,LAeq 6,LAeq 10s,LCeq 3,LCeq 10s,Leq 10s C-A,Exposure O,Exposure N,LAeq_10s_computed,sub63_10s,sub63_1min,light,violation,overload,yellow_limit,red_limit
2026-07-01T16:52:09.249-04:00,Fountain Square,-54.03,89.04,78.55,77.15,80.33,77.62,76.22,79.72,,,,,,,,,,,,,76.4,77.7,72.2,green,0,0,80,90
2026-07-01T16:52:10.263-04:00,Fountain Square,-54.37,92.06,77.8,76.4,80.77,77.57,76.17,79.67,,,,,,,,,,,,,76.4,76.4,72.2,green,0,0,80,90
2026-07-01T16:52:11.277-04:00,Fountain Square,-54.62,87.65,77.25,75.85,80.19,77.53,76.13,79.63,,,,,,,,,,,,,76.5,76.0,72.1,green,0,0,80,90
2026-07-01T16:52:12.292-04:00,Fountain Square,-53.49,93.23,79.75,78.35,82.7,78.21,76.81,80.31,,,,,,,,,,,,,76.4,77.4,72.8,green,0,0,80,90
2026-07-01T16:52:13.307-04:00,Fountain Square,-54.19,90.69,78.21,76.81,81.29,77.94,76.54,80.04,,,,,,,,,,,,,76.5,75.9,72.5,green,0,0,80,90
2026-07-01T16:52:14.320-04:00,Fountain Square,-55.11,86.58,76.15,74.75,78.51,77.44,76.04,79.54,,,,,,,,,,,,,76.4,75.5,72.0,green,0,0,80,90
2026-07-01T16:52:15.333-04:00,Fountain Square,-55.35,86.63,75.62,74.22,78.21,76.92,75.52,79.02,,,,,,,,,,,,,76.3,75.4,71.5,green,0,0,80,90
2026-07-01T16:52:16.348-04:00,Fountain Square,-55.63,87.76,74.99,73.59,78.06,76.89,75.49,78.99,,,,,,,,,,,,,76.2,76.3,71.5,green,0,0,80,90
2026-07-01T16:52:17.359-04:00,Fountain Square,-55.16,88.88,76.04,74.64,77.97,76.29,74.89,78.39,,,,,,,,,,,,,76.1,73.3,70.9,green,0,0,80,90
2026-07-01T16:52:18.374-04:00,Fountain Square,-54.81,87.94,76.82,75.42,79.57,76.41,75.01,78.51,,,,,,,,,,,,,75.9,72.6,71.0,green,0,0,80,90
2026-07-01T16:52:19.389-04:00,Fountain Square,-55.23,84.98,75.89,74.49,78.28,76.38,74.98,78.48,,,,,,,,,,,,,75.8,73.0,71.0,green,0,0,80,90
2026-07-01T16:52:20.402-04:00,Fountain Square,-54.88,90.0,76.66,75.26,79.16,76.37,74.97,78.47,,,,,,,,,,,,,75.7,72.0,71.0,green,0,0,80,90
2026-07-01T16:52:21.417-04:00,Fountain Square,-54.75,86.86,76.95,75.55,78.25,76.04,74.64,78.14,,,,,,,,,,,,,75.6,74.0,70.6,green,0,0,80,90
2026-07-01T16:52:22.431-04:00,Fountain Square,-54.94,84.65,76.53,75.13,77.91,75.48,74.08,77.58,,,,,,,,,,,,,75.4,70.9,70.1,green,0,0,80,90
2026-07-01T16:52:23.447-04:00,Fountain Square,-56.27,82.79,73.58,72.18,76.47,75.21,73.81,77.31,,,,,,,,,,,,,75.1,70.0,69.8,green,0,0,80,90
2026-07-01T16:52:24.462-04:00,Fountain Square,-55.17,86.98,76.03,74.63,78.98,75.21,73.81,77.31,,,,,,,,,,,,,74.8,70.8,69.8,green,0,0,80,90
2026-07-01T16:52:25.476-04:00,Fountain Square,-56.4,82.37,73.3,71.9,74.56,74.18,72.78,76.28,,,,,,,,,,,,,74.6,71.4,68.8,green,0,0,80,90
2026-07-01T16:52:26.491-04:00,Fountain Square,-56.55,81.9,72.95,71.55,74.1,74.08,72.68,76.18,,,,,,,,,,,,,74.3,68.8,68.7,green,0,0,80,90
2026-07-01T16:52:27.506-04:00,Fountain Square,-56.88,85.41,72.23,70.83,74.17,73.96,72.56,76.06,,,,,,,,,,,,,74.1,68.1,68.6,green,0,0,80,90
2026-07-01T16:52:28.522-04:00,Fountain Square,-56.24,86.42,73.65,72.25,75.73,74.06,72.66,76.16,,,,,,,,,,,,,73.9,69.7,68.7,green,0,0,80,90
2026-07-01T16:52:29.537-04:00,Fountain Square,-55.52,87.61,75.25,73.85,77.2,74.69,73.29,76.79,,,,,,,,,,,,,73.7,70.8,69.3,green,0,0,80,90
2026-07-01T16:52:30.550-04:00,Fountain Square,-56.73,81.71,72.57,71.17,75.63,73.5,72.1,75.6,,,,,,,,,,,,,73.4,68.0,68.1,green,0,0,80,90
2026-07-01T16:52:31.563-04:00,Fountain Square,-56.11,85.68,73.93,72.53,76.65,73.14,71.74,75.24,,,,,,,,,,,,,73.2,68.0,67.7,green,0,0,80,90
2026-07-01T16:52:32.577-04:00,Fountain Square,-55.83,83.25,74.55,73.15,76.3,73.59,72.19,75.69,,,,,,,,,,,,,73.0,70.3,68.2,green,0,0,80,90
2026-07-01T16:52:33.590-04:00,Fountain Square,-56.38,85.18,73.34,71.94,74.75,72.97,71.57,75.07,,,,,,,,,,,,,72.7,69.8,67.6,green,0,0,80,90
2026-07-01T16:52:34.603-04:00,Fountain Square,-57.33,80.36,71.22,69.82,74.09,72.92,71.52,75.02,,,,,,,,,,,,,72.5,66.4,67.5,green,0,0,80,90
2026-07-01T16:52:35.616-04:00,Fountain Square,-56.53,86.82,73.0,71.6,75.28,73.5,72.1,75.6,,,,,,,,,,,,,72.3,68.6,68.1,green,0,0,80,90
