timestamp,venue,instant_dBA,LAeq_10s,LAeq_6min,light,projected_6min,timeToLimit_s,peakC_dB,violation,overload,yellow_limit,red_limit
2026-06-05T22:43:40.340-04:00,Fountain Square,80.9,81.6,85.0,green,84.6,,93.5,0,0,88,90
2026-06-05T22:43:41.349-04:00,Fountain Square,83.5,81.6,85.0,green,84.6,,98.89,0,0,88,90
2026-06-05T22:43:42.358-04:00,Fountain Square,81.0,81.8,85.0,green,84.6,,96.22,0,0,88,90
2026-06-05T22:43:43.368-04:00,Fountain Square,81.9,82.0,84.9,green,84.6,,95.71,0,0,88,90
2026-06-05T22:43:44.378-04:00,Fountain Square,86.2,82.1,84.9,green,84.5,,97.53,0,0,88,90
2026-06-05T22:43:45.388-04:00,Fountain Square,81.3,82.2,84.9,green,84.5,,95.61,0,0,88,90
2026-06-05T22:43:46.398-04:00,Fountain Square,81.5,82.4,84.8,green,84.5,,91.24,0,0,88,90
2026-06-05T22:43:47.408-04:00,Fountain Square,81.8,82.8,84.8,green,84.5,,93.87,0,0,88,90
2026-06-05T22:43:48.421-04:00,Fountain Square,87.9,83.1,84.8,green,84.6,,101.55,0,0,88,90
2026-06-05T22:43:49.433-04:00,Fountain Square,80.5,83.4,84.8,green,84.6,,90.66,0,0,88,90
2026-06-05T22:43:50.443-04:00,Fountain Square,83.8,83.5,84.8,green,84.6,,96.69,0,0,88,90
2026-06-05T22:43:51.452-04:00,Fountain Square,82.6,83.7,84.8,green,84.6,,94.96,0,0,88,90
2026-06-05T22:43:52.463-04:00,Fountain Square,85.5,83.8,84.8,green,84.6,,101.03,0,0,88,90
2026-06-05T22:43:53.474-04:00,Fountain Square,83.5,84.0,84.8,green,84.7,,98.74,0,0,88,90
2026-06-05T22:43:54.484-04:00,Fountain Square,87.0,84.4,84.8,green,84.7,,100.9,0,0,88,90
2026-06-05T22:43:55.493-04:00,Fountain Square,84.0,84.6,84.8,green,84.8,,98.01,0,0,88,90
2026-06-05T22:43:56.503-04:00,Fountain Square,85.7,85.0,84.9,green,84.9,,100.25,0,0,88,90
2026-06-05T22:43:57.515-04:00,Fountain Square,82.3,85.3,84.9,green,85.0,,93.12,0,0,88,90
2026-06-05T22:43:58.530-04:00,Fountain Square,85.0,85.5,84.9,green,85.0,,98.57,0,0,88,90
2026-06-05T22:43:59.540-04:00,Fountain Square,86.1,85.7,85.0,green,85.1,,100.62,0,0,88,90
2026-06-05T22:44:00.551-04:00,Fountain Square,89.8,86.1,85.0,green,85.2,,100.49,0,0,88,90
2026-06-05T22:44:01.561-04:00,Fountain Square,85.6,86.5,85.1,green,85.3,,99.41,0,0,88,90
2026-06-05T22:44:02.573-04:00,Fountain Square,87.2,86.9,85.2,green,85.5,,98.78,0,0,88,90
2026-06-05T22:44:03.583-04:00,Fountain Square,88.5,87.0,85.2,green,85.6,,98.94,0,0,88,90
2026-06-05T22:44:04.594-04:00,Fountain Square,89.2,87.4,85.3,green,85.7,,104.32,0,0,88,90
2026-06-05T22:44:05.607-04:00,Fountain Square,89.5,87.6,85.4,green,85.8,,101.4,0,0,88,90
2026-06-05T22:44:06.617-04:00,Fountain Square,87.7,87.9,85.4,green,86.0,,97.96,0,0,88,90
2026-06-05T22:44:07.626-04:00,Fountain Square,88.1,88.1,85.5,green,86.1,,98.07,0,0,88,90
2026-06-05T22:44:08.636-04:00,Fountain Square,91.3,88.5,85.6,green,86.3,,105.65,0,0,88,90
2026-06-05T22:44:09.644-04:00,Fountain Square,89.3,89.0,85.8,green,86.5,,104.46,0,0,88,90
2026-06-05T22:44:10.653-04:00,Fountain Square,88.5,89.3,85.9,green,86.7,,101.03,0,0,88,90
2026-06-05T22:44:11.664-04:00,Fountain Square,84.7,89.5,86.0,green,86.8,,97.52,0,0,88,90
2026-06-05T22:44:12.673-04:00,Fountain Square,87.6,89.6,86.1,green,86.9,,100.37,0,0,88,90
2026-06-05T22:44:13.682-04:00,Fountain Square,88.6,89.8,86.1,green,87.0,,103.33,0,0,88,90
2026-06-05T22:44:14.692-04:00,Fountain Square,91.3,89.9,86.2,green,87.1,,102.2,0,0,88,90
2026-06-05T22:44:15.702-04:00,Fountain Square,89.5,90.0,86.3,green,87.2,353,102.6,0,0,88,90
2026-06-05T22:44:16.712-04:00,Fountain Square,90.9,90.3,86.4,green,87.4,316,103.32,0,0,88,90
2026-06-05T22:44:17.722-04:00,Fountain Square,91.6,90.5,86.5,green,87.5,300,106.18,0,0,88,90
2026-06-05T22:44:18.733-04:00,Fountain Square,87.5,90.7,86.6,green,87.6,271,98.23,0,0,88,90
2026-06-05T22:44:19.744-04:00,Fountain Square,94.0,90.7,86.7,green,87.7,267,108.09,0,0,88,90
2026-06-05T22:44:20.753-04:00,Fountain Square,91.9,90.8,86.9,green,87.8,257,102.58,0,0,88,90
2026-06-05T22:44:21.763-04:00,Fountain Square,90.6,90.8,86.9,green,87.8,258,102.47,0,0,88,90
2026-06-05T22:44:22.774-04:00,Fountain Square,86.1,91.0,87.0,green,88.0,233,96.64,0,0,88,90
2026-06-05T22:44:23.785-04:00,Fountain Square,90.7,91.1,87.1,green,88.0,228,101.83,0,0,88,90
2026-06-05T22:44:24.796-04:00,Fountain Square,89.3,91.1,87.1,green,88.1,227,102.57,0,0,88,90
2026-06-05T22:44:25.808-04:00,Fountain Square,90.2,91.1,87.2,green,88.1,227,105.19,0,0,88,90
2026-06-05T22:44:26.818-04:00,Fountain Square,93.0,90.9,87.2,green,88.1,243,103.38,0,0,88,90
2026-06-05T22:44:27.829-04:00,Fountain Square,87.9,91.0,87.3,green,88.2,229,98.49,0,0,88,90
2026-06-05T22:44:28.841-04:00,Fountain Square,91.7,90.8,87.3,green,88.2,245,106.21,0,0,88,90
2026-06-05T22:44:29.852-04:00,Fountain Square,91.4,90.9,87.4,green,88.2,242,102.99,0,0,88,90
2026-06-05T22:44:30.863-04:00,Fountain Square,89.2,90.7,87.5,green,88.2,258,102.11,0,0,88,90
2026-06-05T22:44:31.875-04:00,Fountain Square,91.1,90.8,87.5,green,88.3,243,103.64,0,0,88,90
2026-06-05T22:44:32.885-04:00,Fountain Square,91.5,90.6,87.5,green,88.2,267,100.79,0,0,88,90
2026-06-05T22:44:33.896-04:00,Fountain Square,88.3,90.5,87.6,green,88.2,281,100.66,0,0,88,90
2026-06-05T22:44:34.905-04:00,Fountain Square,87.2,90.4,87.6,green,88.2,301,98.14,0,0,88,90
2026-06-05T22:44:35.916-04:00,Fountain Square,86.3,90.3,87.6,green,88.2,310,99.58,0,0,88,90
2026-06-05T22:44:36.928-04:00,Fountain Square,88.6,90.2,87.6,green,88.1,331,98.74,0,0,88,90
2026-06-05T22:44:37.939-04:00,Fountain Square,89.1,89.9,87.6,green,88.1,,99.57,0,0,88,90
2026-06-05T22:44:38.950-04:00,Fountain Square,87.8,89.7,87.6,green,88.0,,100.11,0,0,88,90
2026-06-05T22:44:39.961-04:00,Fountain Square,87.9,89.3,87.6,green,88.0,,101.38,0,0,88,90
2026-06-05T22:44:40.973-04:00,Fountain Square,89.9,89.1,87.6,green,87.9,,101.11,0,0,88,90
2026-06-05T22:44:41.984-04:00,Fountain Square,85.3,88.7,87.6,green,87.8,,96.85,0,0,88,90
2026-06-05T22:44:42.996-04:00,Fountain Square,86.4,88.3,87.6,green,87.7,,96.24,0,0,88,90
2026-06-05T22:44:44.009-04:00,Fountain Square,86.5,88.2,87.6,green,87.7,,98.61,0,0,88,90
2026-06-05T22:44:45.021-04:00,Fountain Square,85.8,88.2,87.6,green,87.7,,100.83,0,0,88,90
2026-06-05T22:44:46.033-04:00,Fountain Square,88.2,88.1,87.6,green,87.7,,99.23,0,0,88,90
2026-06-05T22:44:47.045-04:00,Fountain Square,89.0,88.2,87.6,green,87.7,,100.08,0,0,88,90
2026-06-05T22:44:48.055-04:00,Fountain Square,88.7,87.9,87.6,green,87.7,,99.94,0,0,88,90
2026-06-05T22:44:49.066-04:00,Fountain Square,87.5,87.8,87.6,green,87.7,,97.82,0,0,88,90
2026-06-05T22:44:50.077-04:00,Fountain Square,86.8,87.6,87.6,green,87.6,,101.2,0,0,88,90
2026-06-05T22:44:51.091-04:00,Fountain Square,86.7,87.5,87.6,green,87.6,,97.92,0,0,88,90
2026-06-05T22:44:52.103-04:00,Fountain Square,89.1,87.4,87.6,green,87.6,,102.89,0,0,88,90
2026-06-05T22:44:53.114-04:00,Fountain Square,86.2,87.3,87.6,green,87.6,,95.54,0,0,88,90
2026-06-05T22:44:54.126-04:00,Fountain Square,85.1,87.2,87.6,green,87.5,,101.01,0,0,88,90
2026-06-05T22:44:55.135-04:00,Fountain Square,86.1,87.2,87.6,green,87.5,,96.21,0,0,88,90
2026-06-05T22:44:56.145-04:00,Fountain Square,84.8,87.0,87.6,green,87.5,,98.27,0,0,88,90
