timestamp,venue,FS Peak,Peak C,SPL Fast,SPL A Fast,SPL C Fast,SPL Slow,SPL A Slow,SPL C Slow,Leq 1,LAeq 1,LCeq 1,LAeq 1s,LAeq 3,LAeq 6,LAeq 10s,LCeq 3,LCeq 10s,Leq 10s C-A,Exposure O,Exposure N,LAeq_10s_computed,sub63_10s,sub63_1min,light,violation,overload,yellow_limit,red_limit
2026-06-17T16:33:54.683-04:00,Fountain Square,-51.99,94.42,83.1,81.7,85.19,82.53,81.13,84.63,,,,,,,,,,,,,82.4,78.8,77.1,yellow,0,0,80,90
2026-06-17T16:33:55.698-04:00,Fountain Square,-54.64,86.39,77.2,75.8,79.94,81.25,79.85,83.35,,,,,,,,,,,,,82.2,79.1,75.8,yellow,0,0,80,90
2026-06-17T16:33:56.712-04:00,Fountain Square,-52.87,94.32,81.13,79.73,83.94,81.81,80.41,83.91,,,,,,,,,,,,,81.9,78.6,76.4,yellow,0,0,80,90
2026-06-17T16:33:57.725-04:00,Fountain Square,-52.1,94.99,82.84,81.44,85.46,82.09,80.69,84.19,,,,,,,,,,,,,81.6,78.9,76.7,yellow,0,0,80,90
2026-06-17T16:33:58.738-04:00,Fountain Square,-53.12,91.16,80.58,79.18,81.9,81.16,79.76,83.26,,,,,,,,,,,,,81.2,76.4,75.8,yellow,0,0,80,90
2026-06-17T16:33:59.751-04:00,Fountain Square,-53.18,91.08,80.45,79.05,82.52,81.03,79.63,83.13,,,,,,,,,,,,,80.9,78.3,75.6,yellow,0,0,80,90
2026-06-17T16:34:00.766-04:00,Fountain Square,-53.24,89.97,80.32,78.92,81.48,81.67,80.27,83.77,,,,,,,,,,,,,80.8,77.3,76.3,yellow,0,0,80,90
2026-06-17T16:34:01.780-04:00,Fountain Square,-52.47,95.2,82.02,80.62,83.21,81.51,80.11,83.61,,,,,,,,,,,,,80.6,77.0,76.1,yellow,0,0,80,90
2026-06-17T16:34:02.793-04:00,Fountain Square,-53.41,91.79,79.93,78.53,82.43,82.18,80.78,84.28,,,,,,,,,,,,,80.4,80.9,76.8,yellow,0,0,80,90
2026-06-17T16:34:03.806-04:00,Fountain Square,-51.4,97.11,84.39,82.99,86.35,82.57,81.17,84.67,,,,,,,,,,,,,80.4,79.5,77.2,yellow,0,0,80,90
2026-06-17T16:34:04.820-04:00,Fountain Square,-52.24,94.34,82.52,81.12,85.43,82.67,81.27,84.77,,,,,,,,,,,,,80.5,80.1,77.3,yellow,0,0,80,90
2026-06-17T16:34:05.835-04:00,Fountain Square,-52.94,94.53,80.98,79.58,83.04,82.1,80.7,84.2,,,,,,,,,,,,,80.5,80.2,76.7,yellow,0,0,80,90
2026-06-17T16:34:06.847-04:00,Fountain Square,-51.95,91.27,83.17,81.77,84.46,82.58,81.18,84.68,,,,,,,,,,,,,80.6,81.2,77.2,yellow,0,0,80,90
2026-06-17T16:34:07.862-04:00,Fountain Square,-51.39,97.76,84.41,83.01,85.97,82.9,81.5,85.0,,,,,,,,,,,,,80.6,81.4,77.5,yellow,0,0,80,90
2026-06-17T16:34:08.875-04:00,Fountain Square,-50.95,97.71,85.39,83.99,86.87,83.75,82.35,85.85,,,,,,,,,,,,,80.7,81.8,78.3,yellow,0,0,80,90
2026-06-17T16:34:09.887-04:00,Fountain Square,-51.0,98.01,85.3,83.9,87.89,82.64,81.24,84.74,,,,,,,,,,,,,80.9,81.8,77.2,yellow,0,0,80,90
2026-06-17T16:34:10.900-04:00,Fountain Square,-52.14,92.44,82.76,81.36,84.41,83.14,81.74,85.24,,,,,,,,,,,,,81.1,81.8,77.7,yellow,0,0,80,90
2026-06-17T16:34:11.913-04:00,Fountain Square,-52.52,91.08,81.92,80.52,84.97,82.93,81.53,85.03,,,,,,,,,,,,,81.2,81.2,77.5,yellow,0,0,80,90
2026-06-17T16:34:12.927-04:00,Fountain Square,-53.69,92.16,79.32,77.92,81.8,81.99,80.59,84.09,,,,,,,,,,,,,81.3,78.1,76.6,yellow,0,0,80,90
2026-06-17T16:34:13.941-04:00,Fountain Square,-51.66,97.13,83.81,82.41,85.79,83.61,82.21,85.71,,,,,,,,,,,,,81.4,82.7,78.2,yellow,0,0,80,90
2026-06-17T16:34:14.955-04:00,Fountain Square,-51.63,93.88,83.88,82.48,86.67,82.9,81.5,85.0,,,,,,,,,,,,,81.4,80.2,77.5,yellow,0,0,80,90
2026-06-17T16:34:15.969-04:00,Fountain Square,-51.88,96.46,83.34,81.94,86.43,84.16,82.76,86.26,,,,,,,,,,,,,81.7,84.2,78.8,yellow,0,0,80,90
2026-06-17T16:34:16.982-04:00,Fountain Square,-50.67,97.86,86.03,84.63,88.06,84.52,83.12,86.62,,,,,,,,,,,,,81.9,82.7,79.1,yellow,0,0,80,90
2026-06-17T16:34:17.995-04:00,Fountain Square,-52.4,94.79,82.18,80.78,84.99,83.36,81.96,85.46,,,,,,,,,,,,,82.1,83.5,78.0,yellow,0,0,80,90
2026-06-17T16:34:19.008-04:00,Fountain Square,-51.92,92.3,83.25,81.85,84.77,83.77,82.37,85.87,,,,,,,,,,,,,82.1,82.7,78.4,yellow,0,0,80,90
2026-06-17T16:34:20.021-04:00,Fountain Square,-51.91,92.73,83.28,81.88,84.8,84.37,82.97,86.47,,,,,,,,,,,,,82.3,85.4,79.0,yellow,0,0,80,90
2026-06-17T16:34:21.034-04:00,Fountain Square,-51.51,97.69,84.15,82.75,86.09,85.16,83.76,87.26,,,,,,,,,,,,,82.6,84.5,79.8,yellow,0,0,80,90
2026-06-17T16:34:22.047-04:00,Fountain Square,-48.79,99.73,90.19,88.79,91.85,87.45,86.05,89.55,,,,,,,,,,,,,82.9,87.1,82.0,yellow,0,0,80,90
2026-06-17T16:34:23.060-04:00,Fountain Square,-49.78,100.83,88.0,86.6,90.38,87.8,86.4,89.9,,,,,,,,,,,,,83.5,87.5,82.4,yellow,0,0,80,90
2026-06-17T16:34:24.073-04:00,Fountain Square,-49.69,101.17,88.2,86.8,91.23,87.41,86.01,89.51,,,,,,,,,,,,,83.9,88.2,82.0,yellow,0,0,80,90
2026-06-17T16:34:25.085-04:00,Fountain Square,-51.48,94.95,84.22,82.82,85.42,86.65,85.25,88.75,,,,,,,,,,,,,84.3,86.1,81.2,yellow,0,0,80,90
2026-06-17T16:34:26.097-04:00,Fountain Square,-50.54,93.87,86.3,84.9,87.58,86.04,84.64,88.14,,,,,,,,,,,,,84.5,85.1,80.6,yellow,0,0,80,90
2026-06-17T16:34:27.109-04:00,Fountain Square,-50.79,95.28,85.76,84.36,88.86,87.23,85.83,89.33,,,,,,,,,,,,,84.7,90.2,81.8,yellow,0,0,80,90
2026-06-17T16:34:28.120-04:00,Fountain Square,-51.38,96.14,84.45,83.05,87.2,87.65,86.25,89.75,,,,,,,,,,,,,85.1,88.3,82.2,yellow,0,0,80,90
2026-06-17T16:34:29.132-04:00,Fountain Square,-49.65,98.26,88.3,86.9,91.17,88.76,87.36,90.86,,,,,,,,,,,,,85.6,89.7,83.4,yellow,0,0,80,90
2026-06-17T16:34:30.144-04:00,Fountain Square,-48.72,98.36,90.37,88.97,91.92,89.1,87.7,91.2,,,,,,,,,,,,,86.0,88.3,83.7,yellow,0,0,80,90
2026-06-17T16:34:31.157-04:00,Fountain Square,-48.15,105.49,91.62,90.22,94.1,89.77,88.37,91.87,,,,,,,,,,,,,86.4,91.6,84.4,yellow,0,0,80,90
