timestamp,venue,FS Peak,Peak C,SPL Fast,SPL A Fast,SPL C Fast,SPL Slow,SPL A Slow,SPL C Slow,Leq 1,LAeq 1,LCeq 1,LAeq 1s,LAeq 3,LAeq 6,LAeq 10s,LCeq 3,LCeq 10s,Leq 10s C-A,Exposure O,Exposure N,LAeq_10s_computed,sub63_10s,sub63_1min,light,violation,overload,yellow_limit,red_limit
2026-07-10T18:58:38.597-04:00,Fountain Square,-55.19,84.59,75.98,74.58,77.22,75.36,73.96,77.46,,,,,,,,,,,,,73.2,74.9,70.0,green,0,0,80,90
2026-07-10T18:58:39.612-04:00,Fountain Square,-54.77,89.65,76.9,75.5,79.87,76.17,74.77,78.27,,,,,,,,,,,,,73.4,75.3,70.8,green,0,0,80,90
2026-07-10T18:58:40.626-04:00,Fountain Square,-55.01,88.47,76.38,74.98,78.54,75.85,74.45,77.95,,,,,,,,,,,,,73.6,75.9,70.5,green,0,0,80,90
2026-07-10T18:58:41.641-04:00,Fountain Square,-54.49,90.44,77.54,76.14,79.9,76.06,74.66,78.16,,,,,,,,,,,,,73.8,76.8,70.7,green,0,0,80,90
2026-07-10T18:58:42.655-04:00,Fountain Square,-54.69,86.99,77.08,75.68,79.57,76.59,75.19,78.69,,,,,,,,,,,,,74.0,76.5,71.2,green,0,0,80,90
2026-07-10T18:58:43.669-04:00,Fountain Square,-53.82,89.55,79.03,77.63,80.74,77.01,75.61,79.11,,,,,,,,,,,,,74.2,77.7,71.6,green,0,0,80,90
2026-07-10T18:58:44.684-04:00,Fountain Square,-54.61,90.25,77.27,75.87,79.49,77.73,76.33,79.83,,,,,,,,,,,,,74.4,79.3,72.3,green,0,0,80,90
2026-07-10T18:58:45.697-04:00,Fountain Square,-54.65,87.29,77.17,75.77,78.77,77.01,75.61,79.11,,,,,,,,,,,,,74.6,76.3,71.6,green,0,0,80,90
2026-07-10T18:58:46.713-04:00,Fountain Square,-54.52,91.61,77.46,76.06,80.2,77.24,75.84,79.34,,,,,,,,,,,,,74.8,78.3,71.8,green,0,0,80,90
2026-07-10T18:58:47.729-04:00,Fountain Square,-54.09,88.33,78.42,77.02,79.55,77.74,76.34,79.84,,,,,,,,,,,,,75.1,77.7,72.3,green,0,0,80,90
2026-07-10T18:58:48.743-04:00,Fountain Square,-54.59,89.24,77.31,75.91,79.82,77.43,76.03,79.53,,,,,,,,,,,,,75.3,76.9,72.0,green,0,0,80,90
2026-07-10T18:58:49.756-04:00,Fountain Square,-54.5,86.16,77.52,76.12,79.94,77.2,75.8,79.3,,,,,,,,,,,,,75.4,77.3,71.8,green,0,0,80,90
2026-07-10T18:58:50.771-04:00,Fountain Square,-55.41,88.07,75.5,74.1,76.8,77.15,75.75,79.25,,,,,,,,,,,,,75.6,78.2,71.8,green,0,0,80,90
2026-07-10T18:58:51.787-04:00,Fountain Square,-54.74,90.11,76.98,75.58,78.21,77.25,75.85,79.35,,,,,,,,,,,,,75.7,77.3,71.8,green,0,0,80,90
2026-07-10T18:58:52.805-04:00,Fountain Square,-54.98,85.37,76.44,75.04,78.85,77.64,76.24,79.74,,,,,,,,,,,,,75.8,76.2,72.2,green,0,0,80,90
2026-07-10T18:58:53.819-04:00,Fountain Square,-53.94,89.32,78.77,77.37,81.08,78.44,77.04,80.54,,,,,,,,,,,,,75.9,79.8,73.0,green,0,0,80,90
2026-07-10T18:58:54.830-04:00,Fountain Square,-54.35,87.81,77.84,76.44,80.01,78.23,76.83,80.33,,,,,,,,,,,,,76.1,78.0,72.8,green,0,0,80,90
2026-07-10T18:58:55.842-04:00,Fountain Square,-53.79,87.87,79.1,77.7,80.52,78.42,77.02,80.52,,,,,,,,,,,,,76.2,79.1,73.0,green,0,0,80,90
2026-07-10T18:58:56.856-04:00,Fountain Square,-54.25,88.49,78.07,76.67,79.51,77.77,76.37,79.87,,,,,,,,,,,,,76.3,76.9,72.4,green,0,0,80,90
2026-07-10T18:58:57.867-04:00,Fountain Square,-53.98,92.09,78.68,77.28,80.19,78.21,76.81,80.31,,,,,,,,,,,,,76.4,78.2,72.8,green,0,0,80,90
2026-07-10T18:58:58.881-04:00,Fountain Square,-54.48,85.1,77.55,76.15,78.83,77.74,76.34,79.84,,,,,,,,,,,,,76.4,76.6,72.3,green,0,0,80,90
2026-07-10T18:58:59.892-04:00,Fountain Square,-55.68,87.38,74.88,73.48,77.93,76.89,75.49,78.99,,,,,,,,,,,,,76.4,76.8,71.5,green,0,0,80,90
2026-07-10T18:59:00.906-04:00,Fountain Square,-54.62,87.68,77.23,75.83,78.71,77.4,76.0,79.5,,,,,,,,,,,,,76.4,75.5,72.0,green,0,0,80,90
2026-07-10T18:59:01.917-04:00,Fountain Square,-53.59,91.05,79.54,78.14,81.97,78.01,76.61,80.11,,,,,,,,,,,,,76.4,76.9,72.6,green,0,0,80,90
2026-07-10T18:59:02.930-04:00,Fountain Square,-54.23,86.31,78.12,76.72,79.88,78.12,76.72,80.22,,,,,,,,,,,,,76.5,75.9,72.7,green,0,0,80,90
2026-07-10T18:59:03.943-04:00,Fountain Square,-54.66,86.68,77.17,75.77,79.4,77.38,75.98,79.48,,,,,,,,,,,,,76.4,73.4,72.0,green,0,0,80,90
2026-07-10T18:59:04.957-04:00,Fountain Square,-55.66,84.8,74.93,73.53,77.81,77.04,75.64,79.14,,,,,,,,,,,,,76.3,73.8,71.6,green,0,0,80,90
2026-07-10T18:59:05.972-04:00,Fountain Square,-54.96,85.19,76.49,75.09,78.04,77.39,75.99,79.49,,,,,,,,,,,,,76.2,73.3,72.0,green,0,0,80,90
2026-07-10T18:59:06.986-04:00,Fountain Square,-54.34,91.55,77.86,76.46,79.93,76.84,75.44,78.94,,,,,,,,,,,,,76.1,73.8,71.4,green,0,0,80,90
2026-07-10T18:59:07.999-04:00,Fountain Square,-55.37,84.76,75.58,74.18,78.44,76.16,74.76,78.26,,,,,,,,,,,,,75.9,73.0,70.8,green,0,0,80,90
2026-07-10T18:59:09.012-04:00,Fountain Square,-54.95,90.22,76.52,75.12,79.04,76.37,74.97,78.47,,,,,,,,,,,,,75.8,71.7,71.0,green,0,0,80,90
2026-07-10T18:59:10.025-04:00,Fountain Square,-55.47,86.14,75.35,73.95,77.15,76.32,74.92,78.42,,,,,,,,,,,,,75.7,74.4,70.9,green,0,0,80,90
2026-07-10T18:59:11.039-04:00,Fountain Square,-56.09,84.09,73.98,72.58,75.28,75.78,74.38,77.88,,,,,,,,,,,,,75.6,72.2,70.4,green,0,0,80,90
2026-07-10T18:59:12.052-04:00,Fountain Square,-55.12,89.64,76.14,74.74,78.87,75.45,74.05,77.55,,,,,,,,,,,,,75.4,71.3,70.0,green,0,0,80,90
2026-07-10T18:59:13.065-04:00,Fountain Square,-55.01,87.28,76.38,74.98,77.87,75.94,74.54,78.04,,,,,,,,,,,,,75.2,72.2,70.5,green,0,0,80,90
2026-07-10T18:59:14.079-04:00,Fountain Square,-54.49,87.6,77.53,76.13,80.4,75.81,74.41,77.91,,,,,,,,,,,,,75.0,69.9,70.4,green,0,0,80,90
2026-07-10T18:59:15.092-04:00,Fountain Square,-55.14,86.82,76.1,74.7,77.38,75.4,74.0,77.5,,,,,,,,,,,,,74.8,71.6,70.0,green,0,0,80,90
2026-07-10T18:59:16.107-04:00,Fountain Square,-56.08,82.07,74.01,72.61,75.45,75.1,73.7,77.2,,,,,,,,,,,,,74.6,70.5,69.7,green,0,0,80,90
2026-07-10T18:59:17.121-04:00,Fountain Square,-55.33,86.5,75.66,74.26,78.63,75.22,73.82,77.32,,,,,,,,,,,,,74.4,71.2,69.8,green,0,0,80,90
2026-07-10T18:59:18.135-04:00,Fountain Square,-56.24,88.03,73.65,72.25,76.7,74.59,73.19,76.69,,,,,,,,,,,,,74.2,70.4,69.2,green,0,0,80,90
2026-07-10T18:59:19.150-04:00,Fountain Square,-56.46,82.84,73.15,71.75,75.14,74.05,72.65,76.15,,,,,,,,,,,,,74.1,70.8,68.7,green,0,0,80,90
2026-07-10T18:59:20.165-04:00,Fountain Square,-55.92,86.45,74.36,72.96,77.24,73.7,72.3,75.8,,,,,,,,,,,,,73.8,69.4,68.3,green,0,0,80,90
2026-07-10T18:59:21.178-04:00,Fountain Square,-55.57,84.13,75.14,73.74,76.66,73.84,72.44,75.94,,,,,,,,,,,,,73.6,69.5,68.4,green,0,0,80,90
2026-07-10T18:59:22.192-04:00,Fountain Square,-56.5,81.32,73.06,71.66,75.13,73.63,72.23,75.73,,,,,,,,,,,,,73.4,70.5,68.2,green,0,0,80,90
2026-07-10T18:59:23.204-04:00,Fountain Square,-56.25,82.25,73.62,72.22,75.29,73.58,72.18,75.68,,,,,,,,,,,,,73.2,70.0,68.2,green,0,0,80,90
2026-07-10T18:59:24.217-04:00,Fountain Square,-56.12,85.27,73.91,72.51,76.02,73.66,72.26,75.76,,,,,,,,,,,,,73.0,69.5,68.3,green,0,0,80,90
2026-07-10T18:59:25.229-04:00,Fountain Square,-56.3,84.9,73.51,72.11,74.77,73.39,71.99,75.49,,,,,,,,,,,,,72.8,70.4,68.0,green,0,0,80,90
2026-07-10T18:59:26.245-04:00,Fountain Square,-57.05,83.16,71.85,70.45,73.04,73.25,71.85,75.35,,,,,,,,,,,,,72.6,71.7,67.8,green,0,0,80,90
2026-07-10T18:59:27.259-04:00,Fountain Square,-55.98,87.84,74.22,72.82,77.28,73.25,71.85,75.35,,,,,,,,,,,,,72.4,71.0,67.8,green,0,0,80,90
2026-07-10T18:59:28.273-04:00,Fountain Square,-57.07,79.97,71.79,70.39,73.52,72.94,71.54,75.04,,,,,,,,,,,,,72.2,70.5,67.5,green,0,0,80,90
2026-07-10T18:59:29.287-04:00,Fountain Square,-56.72,85.71,72.59,71.19,75.35,73.25,71.85,75.35,,,,,,,,,,,,,72.1,70.2,67.8,green,0,0,80,90
2026-07-10T18:59:30.299-04:00,Fountain Square,-57.34,80.4,71.2,69.8,72.8,72.6,71.2,74.7,,,,,,,,,,,,,72.1,71.0,67.2,green,0,0,80,90
2026-07-10T18:59:31.312-04:00,Fountain Square,-57.41,79.84,71.04,69.64,73.38,72.74,71.34,74.84,,,,,,,,,,,,,72.0,71.2,67.3,green,0,0,80,90
2026-07-10T18:59:32.325-04:00,Fountain Square,-57.1,80.11,71.74,70.34,73.32,72.4,71.0,74.5,,,,,,,,,,,,,71.9,71.6,67.0,green,0,0,80,90
2026-07-10T18:59:33.337-04:00,Fountain Square,-56.1,87.28,73.95,72.55,75.38,73.33,71.93,75.43,,,,,,,,,,,,,71.8,71.4,67.9,green,0,0,80,90
2026-07-10T18:59:34.349-04:00,Fountain Square,-56.12,84.71,73.9,72.5,76.72,73.05,71.65,75.15,,,,,,,,,,,,,71.7,71.7,67.7,green,0,0,80,90
2026-07-10T18:59:35.362-04:00,Fountain Square,-55.93,84.56,74.34,72.94,75.85,73.34,71.94,75.44,,,,,,,,,,,,,71.7,70.6,67.9,green,0,0,80,90
2026-07-10T18:59:36.375-04:00,Fountain Square,-57.49,83.31,70.86,69.46,72.68,72.77,71.37,74.87,,,,,,,,,,,,,71.7,72.8,67.4,green,0,0,80,90
2026-07-10T18:59:37.390-04:00,Fountain Square,-55.36,84.76,75.6,74.2,77.2,73.5,72.1,75.6,,,,,,,,,,,,,71.6,71.2,68.1,green,0,0,80,90
2026-07-10T18:59:38.402-04:00,Fountain Square,-55.68,88.34,74.89,73.49,77.46,73.68,72.28,75.78,,,,,,,,,,,,,71.7,73.5,68.3,green,0,0,80,90
2026-07-10T18:59:39.417-04:00,Fountain Square,-56.22,83.21,73.69,72.29,75.61,73.76,72.36,75.86,,,,,,,,,,,,,71.7,73.2,68.4,green,0,0,80,90
2026-07-10T18:59:40.433-04:00,Fountain Square,-55.98,84.6,74.22,72.82,75.83,74.39,72.99,76.49,,,,,,,,,,,,,71.9,74.2,69.0,green,0,0,80,90
2026-07-10T18:59:41.448-04:00,Fountain Square,-55.12,84.39,76.14,74.74,77.36,74.66,73.26,76.76,,,,,,,,,,,,,72.0,76.1,69.3,green,0,0,80,90
2026-07-10T18:59:42.466-04:00,Fountain Square,-56.71,80.76,72.6,71.2,74.49,73.56,72.16,75.66,,,,,,,,,,,,,72.1,73.9,68.2,green,0,0,80,90
2026-07-10T18:59:43.480-04:00,Fountain Square,-54.83,89.8,76.79,75.39,79.5,74.49,73.09,76.59,,,,,,,,,,,,,72.2,76.9,69.1,green,0,0,80,90
2026-07-10T18:59:44.493-04:00,Fountain Square,-55.76,84.59,74.71,73.31,77.25,74.65,73.25,76.75,,,,,,,,,,,,,72.4,75.0,69.2,green,0,0,80,90
2026-07-10T18:59:45.507-04:00,Fountain Square,-56.11,84.77,73.92,72.52,76.31,74.79,73.39,76.89,,,,,,,,,,,,,72.5,74.7,69.4,green,0,0,80,90
2026-07-10T18:59:46.521-04:00,Fountain Square,-54.97,88.21,76.48,75.08,78.35,75.68,74.28,77.78,,,,,,,,,,,,,72.7,75.8,70.3,green,0,0,80,90
2026-07-10T18:59:47.535-04:00,Fountain Square,-55.45,82.91,75.41,74.01,76.58,75.77,74.37,77.87,,,,,,,,,,,,,73.0,77.1,70.4,green,0,0,80,90
2026-07-10T18:59:48.550-04:00,Fountain Square,-55.12,89.49,76.13,74.73,78.7,75.69,74.29,77.79,,,,,,,,,,,,,73.2,75.2,70.3,green,0,0,80,90
2026-07-10T18:59:49.564-04:00,Fountain Square,-55.17,87.7,76.02,74.62,77.17,76.25,74.85,78.35,,,,,,,,,,,,,73.4,76.3,70.8,green,0,0,80,90
2026-07-10T18:59:50.574-04:00,Fountain Square,-55.12,85.55,76.13,74.73,78.17,76.59,75.19,78.69,,,,,,,,,,,,,73.7,77.7,71.2,green,0,0,80,90
2026-07-10T18:59:51.590-04:00,Fountain Square,-55.12,90.27,76.14,74.74,78.42,76.33,74.93,78.43,,,,,,,,,,,,,73.9,76.5,70.9,green,0,0,80,90
2026-07-10T18:59:52.603-04:00,Fountain Square,-54.73,85.97,77.0,75.6,79.06,77.05,75.65,79.15,,,,,,,,,,,,,74.2,76.9,71.7,green,0,0,80,90
2026-07-10T18:59:53.618-04:00,Fountain Square,-55.61,87.33,75.04,73.64,77.25,76.35,74.95,78.45,,,,,,,,,,,,,74.4,75.3,71.0,green,0,0,80,90
2026-07-10T18:59:54.633-04:00,Fountain Square,-54.07,89.57,78.47,77.07,80.54,76.82,75.42,78.92,,,,,,,,,,,,,74.6,75.6,71.4,green,0,0,80,90
2026-07-10T18:59:55.648-04:00,Fountain Square,-54.73,85.25,77.0,75.6,78.47,77.23,75.83,79.33,,,,,,,,,,,,,74.9,75.4,71.8,green,0,0,80,90
2026-07-10T18:59:56.662-04:00,Fountain Square,-54.38,91.26,77.77,76.37,80.23,77.5,76.1,79.6,,,,,,,,,,,,,75.1,76.0,72.1,green,0,0,80,90
2026-07-10T18:59:57.675-04:00,Fountain Square,-53.71,92.37,79.27,77.87,80.62,78.12,76.72,80.22,,,,,,,,,,,,,75.3,74.8,72.7,green,0,0,80,90
2026-07-10T18:59:58.686-04:00,Fountain Square,-54.18,88.07,78.23,76.83,81.2,77.82,76.42,79.92,,,,,,,,,,,,,75.5,77.0,72.4,green,0,0,80,90
2026-07-10T18:59:59.699-04:00,Fountain Square,-54.28,86.67,78.0,76.6,80.41,77.7,76.3,79.8,,,,,,,,,,,,,75.7,76.9,72.3,green,0,0,80,90
2026-07-10T19:00:00.713-04:00,Fountain Square,-53.62,87.78,79.46,78.06,81.11,78.22,76.82,80.32,,,,,,,,,,,,,75.9,75.7,72.8,green,0,0,80,90
2026-07-10T19:00:01.724-04:00,Fountain Square,-54.46,91.19,77.6,76.2,80.43,77.39,75.99,79.49,,,,,,,,,,,,,76.0,73.9,72.0,green,0,0,80,90
2026-07-10T19:00:02.738-04:00,Fountain Square,-54.56,87.07,77.39,75.99,79.41,78.34,76.94,80.44,,,,,,,,,,,,,76.1,76.5,72.9,green,0,0,80,90
2026-07-10T19:00:03.754-04:00,Fountain Square,-54.09,86.9,78.43,77.03,79.71,78.35,76.95,80.45,,,,,,,,,,,,,76.3,75.0,73.0,green,0,0,80,90
2026-07-10T19:00:04.769-04:00,Fountain Square,-54.17,90.97,78.25,76.85,80.1,77.24,75.84,79.34,,,,,,,,,,,,,76.3,74.8,71.8,green,0,0,80,90
2026-07-10T19:00:05.781-04:00,Fountain Square,-54.47,89.15,77.57,76.17,79.03,77.75,76.35,79.85,,,,,,,,,,,,,76.3,75.4,72.3,green,0,0,80,90
2026-07-10T19:00:06.795-04:00,Fountain Square,-54.11,90.91,78.38,76.98,80.32,78.34,76.94,80.44,,,,,,,,,,,,,76.4,73.2,72.9,green,0,0,80,90
2026-07-10T19:00:07.808-04:00,Fountain Square,-54.33,89.91,77.88,76.48,79.67,78.02,76.62,80.12,,,,,,,,,,,,,76.5,73.4,72.6,green,0,0,80,90
2026-07-10T19:00:08.820-04:00,Fountain Square,-54.11,89.56,78.37,76.97,79.63,78.23,76.83,80.33,,,,,,,,,,,,,76.5,73.8,72.8,green,0,0,80,90
2026-07-10T19:00:09.835-04:00,Fountain Square,-54.28,86.88,78.0,76.6,80.84,78.01,76.61,80.11,,,,,,,,,,,,,76.5,72.9,72.6,green,0,0,80,90
2026-07-10T19:00:10.848-04:00,Fountain Square,-53.98,88.64,78.66,77.26,81.7,77.28,75.88,79.38,,,,,,,,,,,,,76.5,73.4,71.9,green,0,0,80,90
2026-07-10T19:00:11.862-04:00,Fountain Square,-54.77,86.45,76.9,75.5,78.65,77.57,76.17,79.67,,,,,,,,,,,,,76.5,72.3,72.2,green,0,0,80,90
2026-07-10T19:00:12.875-04:00,Fountain Square,-54.49,87.41,77.53,76.13,79.23,77.61,76.21,79.71,,,,,,,,,,,,,76.4,71.8,72.2,green,0,0,80,90
2026-07-10T19:00:13.890-04:00,Fountain Square,-54.92,89.38,76.58,75.18,79.33,76.85,75.45,78.95,,,,,,,,,,,,,76.3,71.6,71.5,green,0,0,80,90
2026-07-10T19:00:14.905-04:00,Fountain Square,-54.38,90.88,77.78,76.38,79.11,76.88,75.48,78.98,,,,,,,,,,,,,76.3,74.2,71.5,green,0,0,80,90
2026-07-10T19:00:15.917-04:00,Fountain Square,-56.31,86.2,73.48,72.08,76.14,76.57,75.17,78.67,,,,,,,,,,,,,76.2,71.1,71.2,green,0,0,80,90
2026-07-10T19:00:16.930-04:00,Fountain Square,-55.17,88.3,76.02,74.62,78.14,76.6,75.2,78.7,,,,,,,,,,,,,76.1,74.1,71.2,green,0,0,80,90
2026-07-10T19:00:17.943-04:00,Fountain Square,-55.54,85.33,75.2,73.8,77.08,75.94,74.54,78.04,,,,,,,,,,,,,75.9,71.3,70.5,green,0,0,80,90
2026-07-10T19:00:18.956-04:00,Fountain Square,-54.77,88.95,76.91,75.51,78.19,76.77,75.37,78.87,,,,,,,,,,,,,75.7,72.9,71.4,green,0,0,80,90
2026-07-10T19:00:19.969-04:00,Fountain Square,-55.49,85.95,75.3,73.9,77.43,75.81,74.41,77.91,,,,,,,,,,,,,75.6,72.1,70.4,green,0,0,80,90
2026-07-10T19:00:20.984-04:00,Fountain Square,-55.26,87.02,75.81,74.41,77.84,75.43,74.03,77.53,,,,,,,,,,,,,75.4,69.5,70.0,green,0,0,80,90
2026-07-10T19:00:21.998-04:00,Fountain Square,-55.36,86.6,75.6,74.2,77.64,74.97,73.57,77.07,,,,,,,,,,,,,75.1,72.3,69.6,green,0,0,80,90
2026-07-10T19:00:23.012-04:00,Fountain Square,-56.45,84.68,73.19,71.79,74.66,74.99,73.59,77.09,,,,,,,,,,,,,74.9,72.5,69.6,green,0,0,80,90
2026-07-10T19:00:24.028-04:00,Fountain Square,-55.61,85.77,75.06,73.66,77.9,75.17,73.77,77.27,,,,,,,,,,,,,74.7,71.8,69.8,green,0,0,80,90
2026-07-10T19:00:25.045-04:00,Fountain Square,-55.85,84.36,74.51,73.11,77.45,74.75,73.35,76.85,,,,,,,,,,,,,74.5,70.0,69.3,green,0,0,80,90
2026-07-10T19:00:26.056-04:00,Fountain Square,-55.95,85.51,74.3,72.9,75.82,74.24,72.84,76.34,,,,,,,,,,,,,74.3,71.4,68.8,green,0,0,80,90
2026-07-10T19:00:27.068-04:00,Fountain Square,-55.72,83.97,74.79,73.39,76.2,74.64,73.24,76.74,,,,,,,,,,,,,74.0,71.7,69.2,green,0,0,80,90
2026-07-10T19:00:28.081-04:00,Fountain Square,-56.16,83.69,73.81,72.41,75.59,74.23,72.83,76.33,,,,,,,,,,,,,73.8,72.2,68.8,green,0,0,80,90
2026-07-10T19:00:29.094-04:00,Fountain Square,-56.39,85.44,73.31,71.91,75.9,73.98,72.58,76.08,,,,,,,,,,,,,73.6,72.9,68.6,green,0,0,80,90
2026-07-10T19:00:30.107-04:00,Fountain Square,-55.91,84.14,74.37,72.97,77.38,73.9,72.5,76.0,,,,,,,,,,,,,73.3,72.2,68.5,green,0,0,80,90
2026-07-10T19:00:31.120-04:00,Fountain Square,-56.46,85.29,73.16,71.76,74.45,72.86,71.46,74.96,,,,,,,,,,,,,73.2,71.7,67.5,green,0,0,80,90
2026-07-10T19:00:32.133-04:00,Fountain Square,-56.09,87.32,73.97,72.57,77.03,73.59,72.19,75.69,,,,,,,,,,,,,73.0,73.2,68.2,green,0,0,80,90
2026-07-10T19:00:33.147-04:00,Fountain Square,-56.82,85.07,72.36,70.96,73.59,73.52,72.12,75.62,,,,,,,,,,,,,72.9,72.6,68.1,green,0,0,80,90
2026-07-10T19:00:34.163-04:00,Fountain Square,-57.25,79.18,71.4,70.0,73.17,73.49,72.09,75.59,,,,,,,,,,,,,72.7,73.0,68.1,green,0,0,80,90
2026-07-10T19:00:35.173-04:00,Fountain Square,-56.56,85.47,72.93,71.53,75.13,72.99,71.59,75.09,,,,,,,,,,,,,72.5,72.8,67.6,green,0,0,80,90
2026-07-10T19:00:36.185-04:00,Fountain Square,-56.64,85.79,72.75,71.35,75.38,73.3,71.9,75.4,,,,,,,,,,,,,72.4,73.3,67.9,green,0,0,80,90
2026-07-10T19:00:37.196-04:00,Fountain Square,-56.52,82.54,73.03,71.63,75.37,73.21,71.81,75.31,,,,,,,,,,,,,72.3,74.2,67.8,green,0,0,80,90
2026-07-10T19:00:38.209-04:00,Fountain Square,-57.2,81.19,71.52,70.12,73.48,72.97,71.57,75.07,,,,,,,,,,,,,72.1,73.7,67.6,green,0,0,80,90
2026-07-10T19:00:39.222-04:00,Fountain Square,-56.48,88.08,73.12,71.72,76.14,73.6,72.2,75.7,,,,,,,,,,,,,72.1,74.1,68.2,green,0,0,80,90
2026-07-10T19:00:40.234-04:00,Fountain Square,-56.36,85.93,73.37,71.97,75.03,73.27,71.87,75.37,,,,,,,,,,,,,72.0,71.7,67.9,green,0,0,80,90
2026-07-10T19:00:41.248-04:00,Fountain Square,-56.86,82.56,72.26,70.86,73.55,72.76,71.36,74.86,,,,,,,,,,,,,72.0,73.0,67.4,green,0,0,80,90
2026-07-10T19:00:42.262-04:00,Fountain Square,-57.14,81.37,71.65,70.25,73.73,72.57,71.17,74.67,,,,,,,,,,,,,71.9,73.8,67.2,green,0,0,80,90
2026-07-10T19:00:43.273-04:00,Fountain Square,-55.38,88.44,75.56,74.16,76.82,73.11,71.71,75.21,,,,,,,,,,,,,71.8,74.5,67.7,green,0,0,80,90
2026-07-10T19:00:44.285-04:00,Fountain Square,-55.77,84.13,74.7,73.3,77.47,73.46,72.06,75.56,,,,,,,,,,,,,71.8,73.1,68.1,green,0,0,80,90
2026-07-10T19:00:45.298-04:00,Fountain Square,-56.48,80.98,73.11,71.71,74.79,73.62,72.22,75.72,,,,,,,,,,,,,71.8,73.8,68.2,green,0,0,80,90
2026-07-10T19:00:46.311-04:00,Fountain Square,-56.43,84.53,73.22,71.82,75.83,73.33,71.93,75.43,,,,,,,,,,,,,71.8,71.7,67.9,green,0,0,80,90
2026-07-10T19:00:47.325-04:00,Fountain Square,-55.2,84.9,75.96,74.56,78.05,74.08,72.68,76.18,,,,,,,,,,,,,71.9,72.3,68.7,green,0,0,80,90
